juego,equipo,nombre,posicion,elemento,FP,TP,Kick,Body,Control,Guard,Speed,Stamina,Guts,tecnicas
IE1,Raimon,Mark Evans,PR,tierra,191,184,72,72,70,77,68,69,79,God Hand | Grenade Shot | Majin The Hand | Triple Defence
IE2,Mary Times Memorial,Rocky Black,PR,fuego,204,104,76,72,52,76,50,72,72,Big Moves! | Table-Turner | Tsunami Wall | Wild Claw
IE2,Mary Times Memorial,Gaston Cooley,PR,aire,173,137,57,63,52,64,59,59,66,Swan Dive | Whirlwind Twister | Mistral | Tsunami Wall
IE2,Mary Times Memorial,Hector Redding,DF,fuego,145,145,62,57,63,54,56,62,56,Killer Slide | Heat Tackle | Pressure Punch | Fake Bomber
IE2,Mary Times Memorial,Bevan Breakfast,DF,bosque,151,113,58,66,71,62,61,52,70,Monkey Turn | About Face | Dirt Ball | No Escape
IE2,Mary Times Memorial,Victor Hills,DF,tierra,191,140,68,61,64,71,52,60,68,No Escape | Toughness Block | Power Shield | Sumo Stomp
IE2,Mary Times Memorial,Chad Taylor (Diver),DF,aire,165,140,61,55,60,53,58,61,57,Coil Turn | Whirlwind Twister | Moonsault | Fake Bomber
IE2,Mary Times Memorial,Hurley Kane,DF,aire,171,145,72,70,71,73,71,71,65,Everyone Move It! | Tsunami Boost | Spinning Cut | Whale Guard
IE2,Mary Times Memorial,Tom Contented,MC,tierra,160,141,64,60,69,52,54,59,59,Eagle Buster | Hawk Shot | Heel Kick | Monkey Turn
IE2,Mary Times Memorial,Jack Griddle,MC,fuego,165,140,60,53,58,56,61,62,61,Tarzan Kick | Condor Dive | Bewildered | Mole Shuffle
IE2,Mary Times Memorial,Stan Andagi,MC,tierra,162,120,65,52,58,61,56,68,69,Sumo Stomp | Super Armadillo | Earthquake | Volcano Cut
IE2,Mary Times Memorial,Mackenzie Fordline,MC,aire,158,156,60,57,53,56,61,53,60,Phantom Shot | Blade Attack | Breakthrough | Cyclone
IE2,Mary Times Memorial,Dora Delight,MC,fuego,173,109,59,60,53,55,52,59,60,Never Give Up | Bubble Gum | Flame Dance | Armadillo Circus
IE2,Mary Times Memorial,Cadence Soundtown,MC,bosque,173,149,61,56,62,62,60,63,60,Flame Dance | Bubble Gum | Defence Scan | Mole Shuffle
IE2,Mary Times Memorial,Joston Easton,DL,aire,165,164,61,67,60,66,68,64,55,Triple Dash | Rodeo Clown | Bubble Gum | Moonsault
IE2,Mary Times Memorial,Coral Talent,DL,aire,151,157,63,52,57,63,65,58,60,Wrath Shot | Double Touch | Shine Drive | Butterfly Trance
IE2,Mary Times Memorial,Spring Millpond (Shark),DL,aire,209,129,59,63,76,60,77,57,55,Shine Drive | Zigzag Spark | Cross Drive | Eagle Buster
IE2,Secret Service,Ken Ironwall,PR,tierra,206,145,68,69,60,66,52,68,56,Safety First | Toughness Block | The Wall | Gigant Wall
IE2,Secret Service,Ian Sights,PR,tierra,171,132,52,58,60,63,69,65,62,Killer Blade | Rocket Kobushi | Bewildered | Safety First
IE2,Secret Service,Timothy Western,DF,aire,143,144,57,60,74,61,69,53,63,Defence Scan | Attack Scan | Perimeter Zone | Divine Stamp
IE2,Secret Service,Shirley Stevens,DF,bosque,173,176,64,60,59,60,56,60,54,Perimeter Zone | Circus Block | Fireball Head | Body Shield
IE2,Secret Service,Ian Smith,DF,bosque,167,157,71,67,64,58,56,66,61,Body Shield | Toughness Block | Defence Scan | Safety First
IE2,Secret Service,Greene Beray,DF,aire,123,133,63,60,73,54,52,54,60,Coil Turn | Fake Ball | Bewildered | Perimeter Zone
IE2,Secret Service,Wallace Hammond,DF,aire,129,120,65,63,68,56,68,52,59,Flurry Dash | Invisible Fake | Perimeter Zone | Rolling Hell
IE2,Secret Service,Sid Safehouse,DF,fuego,169,117,59,67,59,71,57,64,58,Supreme Spin | Sumo Stomp | Toughness Block | Body Shield
IE2,Secret Service,Taylor Firepool,MC,aire,169,136,57,57,62,66,60,56,61,Magic | Patriot Shot | Aikido | Assault Shot
IE2,Secret Service,Marshall Firsthand,MC,bosque,169,161,63,58,55,55,68,62,62,Attack Scan | Fake Bomber | Perimeter Zone | Security Shot
IE2,Secret Service,Ryan Tappin,MC,bosque,160,132,68,48,68,52,54,58,59,Killer Slide | Doppelganger | Zigzag Spark | Invisible Fake
IE2,Secret Service,Marge Fielding (Agent M),MC,aire,129,129,60,58,64,53,69,58,60,Charm Up! | Aikido | Attack Scan | Revolution V
IE2,Secret Service,Victoria Vanguard (Tori),MC,aire,167,176,70,69,78,66,52,69,67,The Tower | Rainbow Arc | Acrobat Bomber | Perfect Tower
IE2,Secret Service,Holly Mirror,DL,fuego,138,117,67,64,60,71,60,68,64,Security Shot | Spiral Shot | Zigzag Spark | Revolution V
IE2,Secret Service,Joe Kenneddy,DL,bosque,169,129,60,68,65,64,53,57,56,Acrobat Bomber | Dynamite Shot | Fake Bomber | Security Shot
IE2,Secret Service,Linda Shadey,DL,aire,129,112,69,67,70,60,54,57,56,Rolling Kick | Whirlwind Twister | Aikido | Acrobat Bomber
IE2,Gemini Storm,Galileo,PR,bosque,202,85,77,68,58,67,58,76,59,Big Moves! | Black Hole | Earthquake | Drill Smasher
IE2,Gemini Storm,Coral,DF,aire,147,73,53,57,76,63,79,56,56,Asteroid Belt | Moonsault | Photon Crash | Procyon Net
IE2,Gemini Storm,Gigs,DF,fuego,147,97,60,55,69,67,70,56,55,Recovery | Gravitation | Super Sumo Stomp | Warp Drive
IE2,Gemini Storm,Ganymede,DF,tierra,189,81,64,68,67,58,69,68,56,Gravitation | Psycho Shot | Heavy Mettle | Ganymede Ray
IE2,Gemini Storm,Charon,DF,fuego,167,88,56,55,57,70,61,52,70,Photon Crash | Cyclone | Astro Break | Asteroid Belt
IE2,Gemini Storm,Pandora,MC,aire,147,81,60,61,76,54,66,60,60,Gravitation | Warp Drive | Worm Hole | Temporal Wall
IE2,Gemini Storm,Grengo,MC,tierra,176,96,56,66,52,69,57,67,65,Warp Drive | Magic | Doppelganger | Gungnir
IE2,Gemini Storm,Io,MC,fuego,165,76,52,60,66,69,73,67,63,Warp Drive | Gravitation | Dynamite Shot | Meteor Blade
IE2,Gemini Storm,Janus,MC,bosque,173,89,63,63,73,61,68,51,71,Astro Break | Warp Drive | Cosmic Blast | Gaia Break
IE2,Gemini Storm,Rihm,DL,bosque,121,72,60,61,72,61,68,63,57,Cosmic Blast | Phantom Shot | Warp Drive | Space Penguin
IE2,Gemini Storm,Diam,DL,bosque,154,97,79,69,68,61,52,67,52,Astro Break | Warp Drive | Asteroid Belt | Cosmic Blast
IE2,Epsilon,Kenville,DF,fuego,173,69,59,53,64,52,64,70,60,Warp Drive | Heavy Mettle | Whirlwind Cut | Asteroid Belt
IE2,Epsilon,Mole,DF,bosque,151,76,71,59,73,56,76,62,58,Warp Drive | Photon Crash | Black Hole | Drill Smasher
IE2,Epsilon,Kayson,DF,aire,162,84,67,65,68,60,68,70,64,Heavy Mettle | Asteroid Belt | Poison Fog | Breakthrough
IE2,Epsilon,Tytan,DF,tierra,193,77,70,64,54,52,60,78,74,Gravitation | Earthquake | Heavy Mettle | Planet Shield
IE2,Epsilon,Fedora,MC,fuego,127,93,63,56,63,52,60,57,60,Meteor Shower | Photon Crash | Blade Attack | Assault Shot
IE2,Epsilon,Krypto,MC,aire,129,85,59,71,61,56,72,53,62,Astro Break | Meteor Shower | Sleeping Dust | Southern Cross
IE2,Epsilon,Sworm,MC,bosque,160,69,53,68,75,63,71,61,68,Meteor Shower | Photon Crash | Gyro Head | Ganymede Ray
IE2,Epsilon,Mercury,DL,aire,149,76,70,58,61,52,71,53,53,Gaia Break | Meteor Shower | Bed Of Roses | Gungnir
IE2,Epsilon,Metron,DL,aire,149,72,70,60,71,63,67,65,64,Gaia Break | Warp Drive | Cross Drive | Astro Break
IE2,Epsilon,Zell,DL,aire,180,72,69,64,52,75,63,68,60,Ganymede Ray | Gaia Break | Worm Hole | Temporal Wall
IE2,The Genesis,Nero,PR,aire,169,89,77,60,57,63,78,60,70,Procyon Net | Temporal Wall | Photon Crash | Warp Space
IE2,The Genesis,Gele,DF,aire,158,88,57,53,60,55,79,60,56,Photon Crash | Sigma Zone | Afterimage | Lightning Sprint
IE2,The Genesis,Kiburn,DF,fuego,156,77,56,63,77,54,62,60,62,Lightning Sprint | Gravitation | Black Hole | Procyon Net
IE2,The Genesis,Zohen,DF,tierra,156,72,68,76,71,70,77,56,56,Recovery | Planet Shield | Super Armadillo | Gravitation
IE2,The Genesis,Hauser,DF,tierra,167,89,64,66,65,66,58,68,66,Heavy Mettle | Sumo Stomp | Super Armadillo | Planet Shield
IE2,The Genesis,Kormer,MC,fuego,165,80,60,64,78,61,65,55,60,Lightning Sprint | Teleport Shot | Moonsault | Space Penguin
IE2,The Genesis,Kiwill,MC,bosque,154,81,55,58,68,57,69,59,61,Southern Cross | Rodeo Clown | Bubble Gum | Sigma Zone
IE2,The Genesis,Ark,MC,bosque,165,77,56,60,78,69,72,62,70,Lightning Sprint | Psycho Shot | Meteor Blade | Southern Cross
IE2,The Genesis,Wittz,DL,bosque,195,88,68,67,62,63,70,68,67,Big Moves! | Astro Break | Ganymede Ray | Supernova
IE2,The Genesis,Bellatrix,MC,aire,158,97,65,65,79,55,78,64,68,Astro Break | Meteor Shower | Space Penguin | Zigzag Spark
IE2,The Genesis,Xene,DL,fuego,178,92,79,79,73,63,62,68,63,Meteor Blade | Supernova | Photon Crash | Southern Cross
IE2,Prominence,Grent,PR,fuego,182,81,78,60,52,61,52,56,60,Burn Out | Fake Bomber | Fireball Knuckle | Ignite Steal
IE2,Prominence,Baller,DF,bosque,187,93,65,64,62,65,61,58,71,Ignite Steal | Defence Scan | Attack Scan | Burn Out
IE2,Prominence,Balcke,DF,fuego,178,69,71,64,57,63,57,60,62,Gravitation | Southern Cross | Triple Boost | Burn Out
IE2,Prominence,Seats,DF,bosque,184,93,66,62,63,68,56,56,70,Heavy Mettle | Ignite Steal | Doppelganger | Assault Shot
IE2,Prominence,Bomber,MC,fuego,200,85,55,63,68,62,64,70,65,Ignite Steal | Fake Bomber | Super Armadillo | Temporal Wall
IE2,Prominence,Heat,MC,bosque,193,72,52,79,60,60,62,71,55,Cool Up! | Gaia Break | Meteor Shower | Twin Boost F
IE2,Prominence,Lean,MC,fuego,217,97,55,72,70,63,69,61,52,Astro Break | Southern Cross | Prima Donna | Atomic Flare
IE2,Prominence,Bountine,MC,bosque,211,69,63,62,67,62,68,67,64,Flame Veil | Illusion Ball | Bed Of Roses | Gungnir
IE2,Prominence,Sidern,DL,fuego,171,96,52,69,59,52,62,70,69,Big Moves! | Astro Break | Fire Rooster | Atomic Flare
IE2,Prominence,Torch,DL,fuego,187,96,69,71,64,64,66,70,63,Power Element | Atomic Flare | Flame Veil | Fire Blizzard
IE2,Prominence,Neppten,DL,bosque,180,93,60,65,61,63,61,67,60,Ganymede Ray | Flame Veil | Twin Boost F | Atomic Flare
IE2,Diamond Dust,Beluga,PR,tierra,193,85,70,68,53,66,60,60,64,Ice Block | Cyclone | Tornado Catch | Frozen Steal
IE2,Diamond Dust,Arkew,DF,aire,176,80,70,67,56,60,62,52,69,Cool Up! | Frozen Steal | Defence Scan | Ice Block
IE2,Diamond Dust,Clear,DF,aire,167,84,65,67,60,62,60,60,68,Photon Crash | Water Veil | Worm Hole | Ice Block
IE2,Diamond Dust,Gocker,DF,tierra,195,96,69,70,52,64,53,54,63,Planet Shield | Road Roller | Sumo Stomp | Frozen Steal
IE2,Diamond Dust,Icer,MC,aire,213,93,58,68,63,60,70,65,54,Charm Up! | Frozen Steal | Aurora Dribble | Northern Impact
IE2,Diamond Dust,Balen,MC,tierra,211,79,58,69,67,58,64,60,62,Water Veil | Spinning Cut | Photon Crash | Kung Fu Fighting
IE2,Diamond Dust,Droll,MC,aire,198,84,62,68,62,59,69,62,61,Water Veil | Quick Draw | Flurry Dash | Cosmic Blast
IE2,Diamond Dust,Rhine,MC,aire,215,79,63,71,61,55,60,60,60,Leaping Thunder | Lightning Sprint | Spiral Shot | Northern Impact
IE2,Diamond Dust,Blown,DL,aire,189,77,59,60,56,55,68,65,64,Astro Break | Water Veil | Coil Turn | Northern Impact
IE2,Diamond Dust,Gazelle,DL,aire,189,96,78,65,76,74,66,67,68,Power Element | Northern Impact | Water Veil | Fire Blizzard
IE2,Diamond Dust,Frost,DL,tierra,182,81,60,64,62,56,68,68,63,Astro Break | Divine Arrows | Water Veil | Supernova
IE2,Occult,Nathan Jones (Mask),PR,aire,165,156,58,56,70,68,56,60,68,Economy! | Killer Blade | Warp Space | Flame Breath
IE2,Occult,Rob Crombie (Zombie),PR,tierra,200,156,47,46,50,40,51,74,56,Sumo Stomp | Warp Space | Rocket Kobushi | Horn Train
IE2,Occult,Russell Walk (Styx),DF,bosque,140,137,60,53,60,52,63,65,58,Ghost Pull | Teleport Shot | Black Magic | Phantom Shot
IE2,Occult,Ken Furan (Franky),DF,tierra,151,156,55,59,47,70,52,61,48,Fireball Knuckle | Rocket Kobushi | Blazing Knuckle | Counter Strike
IE2,Occult,Jerry Fulton (Undead),DF,fuego,187,132,52,58,56,61,56,79,53,Doppelganger | Phantom Shot | Black Magic | Shadow Stitch
IE2,Occult,Jason Jones (Creepy),DF,aire,151,152,52,54,57,57,60,54,63,Doppelganger | Magic | Ghost Pull | Fake Ball
IE2,Occult,Ray Mannings (Jiangshi),MC,aire,145,136,55,62,60,52,56,61,62,Ghost Pull | Black Magic | About Face | Shadow Stitch
IE2,Occult,Robert Mayer (Mummy),MC,bosque,187,137,54,52,60,52,62,75,61,Ghost Pull | Poison Fog | Spider Web | Warp Space
IE2,Occult,Alexander Brave (Grave),MC,fuego,180,144,57,65,60,52,71,56,55,Black Magic | Shadow Stitch | Phantom Shot | Whirlwind Cut
IE2,Occult,Troy Moon (Wolfy),MC,fuego,211,153,61,70,77,52,79,69,67,Magic | Phantom Shot | Moonsault | Twin Boost
IE2,Occult,Mick Askley (Ghost),MC,bosque,143,100,55,50,54,44,48,56,54,Ghost Pull | Black Magic | Spider Web | Rolling Hell
IE2,Occult,Burt Wolf (Blood),MC,tierra,184,152,68,52,52,51,56,62,60,No Element | Phantom Shot | Magic | Poison Fog
IE2,Occult,Chuck Dollman,DL,bosque,129,104,52,53,45,48,49,53,55,Phantom Shot | Black Magic | Doppelganger | Aikido
IE2,Occult,Phil Noir,DL,bosque,121,120,52,45,48,52,52,58,45,Black Magic | Psycho Shot | Doppelganger | Death Zone
IE2,Occult,Uxley Allen (Alien),DL,aire,149,112,48,51,51,50,48,55,44,Comet Shot | Teleport Shot | Kung Fu Header | Ghost Pull
IE2,Occult,Johan Tassman (Talisman),DL,bosque,171,165,62,64,56,48,60,62,63,Teleport Shot | Phantom Shot | Freeze Shot | Divine Arrows
IE2,Wild,Charlie Boardfield (Boar),PR,fuego,217,100,68,44,44,69,60,62,69,Recovery | Wild Claw | Blazing Knuckle | Table-Turner
IE2,Wild,Chad Bullford,PR,fuego,171,174,41,68,48,77,31,51,64,Horn Train | Toughness Block | Wild Claw | Blazing Knuckle
IE2,Wild,Peter Johnson (Toad),DF,bosque,167,109,48,52,48,48,54,57,50,Killer Slide | Dash Accelerator | Fake Ball | Spider Web
IE2,Wild,Wilson Fishman,DF,bosque,167,113,52,64,51,51,51,62,51,Quick Draw | Spinning Cut | Rodeo Clown | Run Ball Run
IE2,Wild,Rocky Rackham (Raccoon),DF,bosque,123,121,53,53,53,44,51,44,47,Super Armadillo | Grenade Shot | Horn Train | About Face
IE2,Wild,Leonard O'Shea (Lion),DF,tierra,195,113,78,52,47,64,55,69,68,Super Armadillo | Horn Train | Counter Strike | Run Ball Run
IE2,Wild,Bruce Monkey (Monkey),MC,aire,184,100,54,64,51,48,53,52,54,Monkey Turn | Tarzan Kick | Coil Turn | Moonsault
IE2,Wild,Cham Lion (Chameleon),MC,aire,176,101,44,45,45,55,53,60,48,Cool Up! | Quick Draw | About Face | Invisible Fake
IE2,Wild,Matt Mouseman,MC,tierra,158,112,42,50,52,44,79,54,45,Fake Ball | Bewildered | Teleport Shot | Afterimage
IE2,Wild,Alan Coe (Koala),MC,bosque,132,112,52,45,53,51,48,46,49,Tarzan Kick | Monkey Turn | Run Ball Run | Illusion Ball
IE2,Wild,Hugo Tallgeese (Chicken),MC,fuego,189,101,44,52,56,46,64,67,54,Dash Accelerator | Condor Dive | Whirlwind Cut | Boost Glider
IE2,Wild,Steve Eagle (Eagle),MC,aire,193,148,61,68,62,52,68,71,68,Condor Dive | Hawk Shot | Illusion Ball | Eagle Buster
IE2,Wild,Philip Anders (Panda),DL,fuego,123,132,52,51,48,52,52,51,46,Killer Slide | Rodeo Clown | Kung Fu Header | Armadillo Circus
IE2,Wild,Adrian Speed (Cheetah),DL,aire,195,133,63,47,69,55,79,42,47,Tarzan Kick | Dash Accelerator | Dynamite Shot | Clone Shot
IE2,Wild,Gary Lancaster (Gorilla),DL,tierra,191,108,78,66,49,64,54,52,67,Recovery | Tarzan Kick | Super Armadillo | Utter Gutsiness Bat
IE2,Wild,Harry Snake (Snake),DL,bosque,184,112,55,63,62,49,55,65,45,Snake Shot | Zigzag Spark | Cross Drive | Land Dragon
IE2,Brainwashing,Thomas Feldt,PR,bosque,206,177,75,69,68,76,75,78,76,Never Give Up | Shot Pocket | Rocket Kobushi | Double Rocket
IE2,Brainwashing,Reg Underwood (Under),PR,bosque,121,115,44,40,40,69,48,42,70,Shot Pocket | Attack Scan | Defence Scan | Patriot Shot
IE2,Brainwashing,Neil Waters,DF,bosque,151,101,52,48,51,52,45,54,45,Sumo Stomp | Defence Scan | Patriot Shot | The Wall
IE2,Brainwashing,Noel Good,DF,bosque,134,117,44,44,48,55,44,48,45,Defence Scan | Attack Scan | Psycho Shot | Earthquake
IE2,Brainwashing,Terry Stronger,DF,fuego,145,121,44,46,46,52,47,52,52,Defence Scan | Attack Scan | Psycho Shot | Kung Fu Header
IE2,Brainwashing,Philip Marvel,DF,tierra,143,108,44,53,52,48,49,50,51,Defence Scan | Dynamite Shot | Attack Scan | Rolling Hell
IE2,Brainwashing,Harry Leading,DF,aire,140,112,52,52,44,47,50,52,48,Defence Scan | About Face | Attack Scan | Patriot Shot
IE2,Brainwashing,Patrick Stiller,MC,aire,134,117,53,45,47,52,44,46,53,Attack Scan | Meteor Attack | Quick Draw | Freeze Shot
IE2,Brainwashing,Charles Oughtry,MC,tierra,127,113,55,52,45,45,46,44,48,Psycho Shot | Flurry Dash | Defence Scan | Patriot Shot
IE2,Brainwashing,Francis Tell,MC,bosque,145,109,44,53,48,46,45,44,47,Attack Scan | Psycho Shot | Defence Scan | Shadow Stitch
IE2,Brainwashing,Tyron Rock,MC,fuego,149,112,51,46,46,48,48,47,52,Breakthrough | Patriot Shot | Defence Scan | Reflect Buster
IE2,Brainwashing,Victor Kind,MC,bosque,134,109,49,53,48,51,48,53,46,Defence Scan | Psycho Shot | Attack Scan | Twin Boost
IE2,Brainwashing,Samuel Buster (Busta),MC,fuego,125,113,55,46,52,49,48,50,49,Recovery | Dynamite Shot | Attack Scan | Reflect Buster
IE2,Brainwashing,Clive Mooney,DL,fuego,138,101,53,49,54,50,55,53,46,Patriot Shot | Killer Slide | Breakthrough | Utter Gutsiness Bat
IE2,Brainwashing,Jonathan Seller,DL,aire,132,113,55,50,50,49,55,45,46,Psycho Shot | Attack Scan | Defence Scan | Fire Tornado
IE2,Brainwashing,Neil Turner,DL,fuego,121,108,48,48,52,52,44,50,45,Cool Up! | Patriot Shot | Fire Tornado | Assault Shot
IE2,Otaku,Sam Idol,PR,tierra,165,161,60,58,54,55,58,45,67,Lucky! | Sliding Goal | Supreme Spin | Utter Gutsiness Catch
IE2,Otaku,Grant Eldorado,PR,fuego,158,144,49,63,61,69,43,28,49,Swan Dive | Dragon Crash | Pressure Punch | Breakthrough
IE2,Otaku,Marcus Train,DF,fuego,149,152,61,60,53,56,52,41,54,Fake Ball | Psycho Shot | Zigzag Spark | Utter Gutsiness Bat
IE2,Otaku,Mike Vox,DF,aire,162,144,48,55,57,51,44,50,47,Fake Ball | Flurry Dash | Defence Scan | Cyclone
IE2,Otaku,Spencer Gates (Cosplay),DF,tierra,149,152,59,52,56,58,56,40,62,Utter Gutsiness Bat | Fake Ball | Earthquake | Sliding Goal
IE2,Otaku,Bill Formby,DF,tierra,158,137,54,58,61,45,46,48,51,Doppelganger | Toughness Block | Spider Web | Rocket Kobushi
IE2,Otaku,Ollie Webb (Net),DF,bosque,143,141,44,62,54,48,44,51,49,Defence Scan | Black Magic | Heat Tackle | Cross Drive
IE2,Otaku,Walter Valiant (Hero),MC,fuego,158,132,62,62,61,55,56,50,71,Never Give Up | Fake Ball | Comet Shot | Dynamite Shot
IE2,Otaku,Ham Signalman,MC,aire,151,137,54,56,55,52,53,48,59,Bewildered | Coil Turn | Spinning Cut | Patriot Shot
IE2,Otaku,Anthony Woodbridge (Robot),MC,aire,167,137,60,60,52,58,54,41,66,Bewildered | Utter Gutsiness Bat | Coil Turn | Wrath Shot
IE2,Otaku,Light Nobel (Novel),MC,bosque,154,164,60,55,56,58,61,44,61,Trickery! | Utter Gutsiness Bat | Fake Ball | Bewildered
IE2,Otaku,Josh Spear (Online),DL,bosque,158,133,54,56,56,62,55,44,60,Bewildered | Ghost Pull | Defence Scan | Attack Scan
IE2,Otaku,Gaby Farmer (Custom),DL,aire,171,152,58,62,52,61,54,47,59,Lucky! | Cool Up! | Bewildered | Inazuma Drop
IE2,Otaku,Gus Gamer,DL,fuego,173,137,58,60,59,52,55,45,69,Utter Gutsiness Bat | Bewildered | Fake Ball | Shine Drive
IE2,Otaku,Mark Gambling (Artist),DL,aire,143,149,52,56,58,63,53,51,64,Bewildered | Utter Gutsiness Bat | Doppelganger | Blade Attack
IE2,Otaku,Theodore Master (Arcade),DL,bosque,147,152,57,57,55,56,52,47,60,Comet Shot | Bewildered | Cross Drive | Utter Gutsiness Bat
IE2,Royal Academy,Joseph King,PR,fuego,200,153,72,75,69,72,55,74,60,Critical! | Power Shield | Full Power Shield | Beast Fang
IE2,Royal Academy,Bob Carlton,PR,bosque,147,170,58,55,63,54,45,62,70,Power Shield | Fireball Head | Earthquake | Full Power Shield
IE2,Royal Academy,Peter Drent,DF,tierra,165,144,71,54,67,64,44,59,62,Supreme Spin | Earthquake | Reflect Buster | Mega Quake
IE2,Royal Academy,Ben Simmons,DF,bosque,191,169,68,63,72,60,69,70,69,Breakthrough | Cyclone | Quick Draw | Double Cyclone
IE2,Royal Academy,Gus Martin,DF,bosque,189,149,76,67,73,67,63,66,63,Killer Slide | Clone Faker | Defence Scan | Attack Scan
IE2,Royal Academy,Alan Master,MC,aire,165,168,64,64,72,69,64,62,66,Killer Slide | Illusion Ball | Dynamite Shot | Spinning Cut
IE2,Royal Academy,John Bloom,MC,fuego,195,153,61,71,67,70,71,54,62,Trickery! | Breakthrough | Wrath Shot | Breakthrough 2
IE2,Royal Academy,Derek Swing,MC,aire,171,184,70,56,76,59,69,60,61,Trickery! | Killer Slide | Clone Faker | Death Zone
IE2,Royal Academy,Herman Waldon,MC,aire,189,188,76,64,72,79,70,57,69,Killer Slide | Breakthrough | Freeze Shot | Death Zone
IE2,Royal Academy,Barry Potts,MC,aire,171,136,53,52,54,56,52,60,44,Killer Slide | Whirlwind Twister | Super Armadillo | Kung Fu Header
IE2,Royal Academy,Cliff Tomlinson,DL,aire,149,157,53,60,52,61,54,52,53,Grenade Shot | Killer Slide | Breakthrough | Twin Boost
IE2,Royal Academy,Steve Ingham,DL,tierra,169,133,61,53,57,52,47,54,46,Teleport Shot | Ghost Pull | Hawk Shot | Comet Shot
IE2,Royal Academy,Jim Lawrenson,DL,aire,167,137,54,57,57,63,53,56,55,Breakthrough | Spiral Shot | Wrath Shot | Baby Dragon
IE2,Royal Academy,David Samford,DL,bosque,193,193,70,60,78,66,69,67,71,Offence Force | Breakthrough | Emperor Penguin No.2 | Emperor Penguin No.1
IE2,Royal Academy,Daniel Hatch,DL,bosque,184,133,75,69,68,68,78,60,64,Trickery! | Wrath Shot | Whirlwind Cut | Double Wrath Shot
IE2,Shuriken,Morgan Sanders (Hood),PR,bosque,167,164,53,59,44,64,52,55,62,Big Moves! | Whirlwind | Clone Faker | Clone Block
IE2,Shuriken,Kevin Castle,PR,aire,156,132,53,60,52,68,52,52,52,Toughness Block | Mistral | Power Shield | Whirlwind
IE2,Shuriken,Finn Stoned (Bandit),DF,fuego,151,149,54,53,57,56,55,58,63,Sumo Stomp | Shadow Stitch | Fake Ball | Mole Fake
IE2,Shuriken,Newton Flust (Crackshot),DF,tierra,169,129,62,61,56,60,55,60,63,Shadow Stitch | Bewildered | Dirt Ball | Clone Defence
IE2,Shuriken,Dan Hopper,DF,tierra,145,136,52,58,62,62,55,61,54,Sumo Stomp | Condor Dive | Meteor Attack | Moonsault
IE2,Shuriken,Jim Hillfort,DF,aire,147,141,55,62,60,53,54,63,61,Afterimage | Spider Web | Shadow Stitch | Clone Shot
IE2,Shuriken,Galen Thunderbird (Thunder),DF,tierra,145,153,63,60,63,62,54,57,60,Sumo Stomp | Poison Fog | Spider Web | Shadow Stitch
IE2,Shuriken,Jupiter Jumper (Cleats),MC,aire,176,140,56,61,53,56,69,68,59,Monkey Turn | Dirt Ball | Afterimage | Moonsault
IE2,Shuriken,Winston Falls (Spook),MC,aire,165,132,56,56,52,63,64,55,62,Doppelganger | Afterimage | Spider Web | Shadow Stitch
