juego,equipo,nombre,posicion,elemento,ATT,CTL,DEF,Kick,Body,Control,Guard,Speed,Stamina,Guts
IE2,Fuji,Heath Freke,PR,tierra,46,53,57,64,56,63,52,56,61,60
IE2,Fuji,Tony Frogge,DL,fuego,61,52,31,54,60,45,46,52,56,56
IE2,Fuji,Andy Fudge,DL,fuego,91,86,53,68,78,76,65,44,73,63
IE2,Fuji,Aurie Garmer,MC,aire,58,64,72,56,66,44,70,52,65,56
IE2,Fuji,Tara Gaudier,DF,fuego,67,84,89,64,73,63,68,60,72,63
IE2,Fuji,Rex George,PR,aire,49,70,91,68,68,60,69,62,67,66
IE2,Fuji,Noah Gerkin,PR,fuego,50,41,53,75,49,48,49,44,40,43
IE2,Fuji,Michael Gibe,DF,bosque,55,80,59,56,62,63,52,72,53,63
IE2,Fuji,Ches Nutcracker (Gnashers),PR,fuego,52,79,94,71,77,69,71,78,28,70
IE2,Fuji,Buddy Goodman,DF,bosque,45,68,54,47,75,48,48,43,45,76
IE2,Fuji,Victor Grand,DF,bosque,67,56,58,66,53,60,52,59,60,53
IE2,Fuji,Beck Hand,DL,aire,72,81,55,56,60,70,68,72,72,71
IE2,Fuji,Kaya Haskell,DL,bosque,87,51,48,69,61,52,66,39,64,52
IE2,Fuji,Lincoln Hawking,DL,tierra,69,53,55,57,52,62,73,54,63,60
IE2,Fuji,Carson Haynes,DF,bosque,57,61,69,58,60,56,58,57,60,66
IE2,Fuji,Page Helper,MC,tierra,51,79,56,49,55,57,59,77,54,52
IE2,Fuji,Mitch Hett,DL,aire,66,63,43,54,53,72,59,57,58,55
IE2,Fuji,Per Hockside,DL,fuego,52,64,38,42,55,57,54,69,67,62
IE2,Fuji,Gil Holden,DF,aire,43,70,58,44,60,66,50,57,60,61
IE2,Fuji,Andrew Hooper,DL,aire,81,72,49,62,64,63,63,55,72,62
IE2,Fuji,Trey Hugger,PR,fuego,28,61,94,36,73,60,73,35,28,58
IE2,Fuji,Tate Immy,MC,aire,79,60,44,68,46,68,40,62,68,48
IE2,Fuji,Mal Inger,DF,tierra,48,62,55,51,56,63,48,59,55,60
IE2,Fuji,Morgan Iser,MC,bosque,70,59,49,62,53,59,52,55,60,54
IE2,Fuji,Al Itchen,MC,tierra,60,66,53,55,54,59,53,64,68,63
IE2,Fuji,Mark Izushy,PR,tierra,54,60,97,79,64,61,77,51,69,70
IE2,Fuji,Solomon Justice,MC,bosque,69,67,50,62,60,53,53,59,62,56
IE2,Fuji,Ardel Kernel,DF,tierra,41,62,62,40,53,59,55,69,61,54
IE2,Fuji,Will Kilmon,MC,bosque,52,52,45,51,49,52,48,44,53,55
IE2,Fuji,Manny Kinsland,DL,tierra,63,58,49,55,63,46,68,56,60,57
IE2,Fuji,Bryan Klamm,MC,aire,52,68,52,51,56,55,55,66,59,53
IE2,Fuji,Kim Knotted,MC,aire,48,77,63,45,59,56,62,68,57,60
IE2,Fuji,Frank Koshar,DL,aire,60,53,45,54,61,40,64,58,67,56
IE2,Fuji,Ted Larkin,MC,bosque,67,77,68,60,59,62,63,62,70,58
IE2,Fuji,Leon Lawn,DF,tierra,56,48,53,60,55,49,46,40,69,52
IE2,Fuji,Jane Ledbelly,DF,bosque,42,48,56,44,50,52,53,48,53,52
IE2,Fuji,Nelson Levene,DF,tierra,57,53,77,60,59,52,64,51,62,56
IE2,Fuji,Cruz Ligner,MC,tierra,63,59,59,59,53,52,60,62,59,58
IE2,Fuji,Neville List,DF,bosque,40,70,58,40,57,55,52,74,70,52
IE2,Fuji,Randolph Lords,PR,tierra,37,67,79,56,70,55,62,56,60,60
IE2,Fuji,Mel Lowe,DF,tierra,70,85,95,67,77,59,74,60,77,66
IE2,Fuji,Barry Lugh,DL,aire,52,67,38,42,58,59,54,64,67,62
IE2,Fuji,Portia Maricle,MC,bosque,59,83,56,55,63,59,55,65,71,58
IE2,Fuji,Bane Marie,DF,tierra,49,73,71,52,67,58,60,56,58,58
IE2,Fuji,Bert McClure,DF,aire,42,51,57,44,50,50,52,63,63,54
IE2,Fuji,Archy Medez,PR,aire,35,64,60,53,60,62,54,63,60,58
IE2,Fuji,Walter Mendip,DL,aire,71,49,33,61,62,40,51,42,54,59
IE2,Fuji,Scout Messenger,DF,bosque,70,68,65,69,61,56,58,63,56,52
IE2,Fuji,Romeo Montague,PR,fuego,38,59,71,57,60,63,60,56,61,55
IE2,Fuji,Sam Murray,DF,aire,68,47,87,67,54,52,69,35,68,59
IE2,Fuji,Jim Nastick,DL,bosque,73,60,47,60,61,55,64,55,59,59
IE2,Fuji,Mario Nette,DF,tierra,41,46,52,43,45,47,48,48,44,42
IE2,Fuji,Phil Occifer,MC,bosque,55,70,46,51,55,65,44,60,61,62
IE2,Fuji,Hank O'Chief,PR,fuego,37,46,52,58,62,48,45,46,56,58
IE2,Fuji,Carrie O'Kea,DF,bosque,49,48,53,54,52,52,47,44,52,52
IE2,Fuji,Gill O'Mend,MC,fuego,60,68,51,56,60,56,55,57,52,57
IE2,Fuji,Pauly Ontology,DL,tierra,50,45,34,41,31,34,54,62,63,54
IE2,Fuji,Rod Opsin,DL,tierra,77,52,37,61,52,58,52,56,71,60
IE2,Fuji,Terry Orr,DF,fuego,46,47,53,50,43,40,44,71,79,68
IE2,Fuji,Solomon Osaka,DL,aire,56,68,31,47,59,68,42,54,54,55
IE2,Fuji,Gary Osoto,DF,aire,44,73,63,48,60,57,56,71,61,53
IE2,Fuji,Harry Overton,PR,bosque,32,61,88,52,68,44,68,62,60,56
IE2,Fuji,Phil Pagoda,PR,tierra,49,56,92,68,63,64,71,45,68,61
IE2,Fuji,Beau Painton,MC,fuego,78,58,50,67,52,62,52,52,60,60
IE2,Fuji,Doyle Palmer,PR,tierra,39,53,64,59,55,57,57,63,53,56
IE2,Fuji,Pete Pang,PR,fuego,39,70,89,60,70,56,69,61,58,52
IE2,Fuji,Conn Pass,MC,aire,50,84,44,45,61,76,41,54,55,56
IE2,Fuji,Sabrina Passman (Firestorm only),DL,tierra,98,80,56,78,70,67,71,53,69,70
IE2,Fuji,Lou Paster,DL,aire,70,73,40,58,62,63,56,60,70,55
IE2,Fuji,Sim Pathy,DF,bosque,76,65,52,76,58,64,41,57,62,56
IE2,Fuji,Clint Peacock,MC,tierra,73,60,53,63,52,63,55,55,55,58
IE2,Fuji,Aaron Peacy,PR,tierra,28,56,67,42,54,56,59,71,52,52
IE2,Fuji,Art Pendragon,PR,aire,39,59,79,60,65,46,63,63,71,59
IE2,Fuji,Olly Popman,MC,aire,79,75,59,67,63,61,58,53,60,62
IE2,Fuji,Tim Pression,PR,fuego,28,40,82,40,32,29,69,64,52,57
IE2,Fuji,Justin Primm,PR,aire,31,48,56,50,53,54,52,62,67,54
IE2,Fuji,Nev Puffer,DF,bosque,60,86,63,58,68,70,52,70,65,64
IE2,Fuji,Fred Punch,DF,fuego,48,84,86,50,68,74,68,60,57,52
IE2,Fuji,Butch Pythons,PR,aire,44,69,75,63,67,61,61,60,52,54
IE2,Fuji,Shirly Quirk,DF,aire,41,48,55,44,48,44,52,60,52,55
IE2,Fuji,Will Racer,DL,tierra,67,66,42,56,61,56,60,60,54,60
IE2,Fuji,Clark Rain,MC,tierra,48,82,44,44,60,69,42,59,52,53
IE2,Fuji,Mack Ramey,DF,tierra,56,48,52,60,53,48,44,48,61,52
IE2,Fuji,Knight Reader,DF,tierra,41,47,83,44,48,46,72,51,49,47
IE2,Fuji,Sonny Rentman,DL,tierra,67,82,52,56,71,60,69,62,63,57
IE2,Fuji,Eathan Ringer,DL,tierra,82,53,48,63,61,61,63,36,66,61
IE2,Fuji,Paddy Rise,DF,fuego,54,77,82,56,69,60,66,56,60,60
IE2,Fuji,Josh Rogan,MC,fuego,57,61,45,55,60,52,47,52,53,52
IE2,Fuji,Carl Sacks,DL,tierra,72,63,42,60,62,56,61,55,52,55
IE2,Fuji,Swithin Sainte,MC,aire,53,68,61,52,62,52,61,57,62,56
IE2,Fuji,Steve Sancey,MC,bosque,83,96,76,68,69,72,70,73,33,78
IE2,Fuji,Nick Savers,PR,aire,51,65,94,71,70,68,72,40,76,65
IE2,Fuji,Finn Sawyer,PR,fuego,32,69,53,48,59,76,46,62,59,59
IE2,Fuji,Draco Scallon,DL,aire,66,54,34,56,52,57,52,61,56,56
IE2,Fuji,Leaf Scarlett,DL,aire,67,62,48,56,57,60,65,60,53,60
IE2,Fuji,Rock Scowlon,DF,aire,44,48,66,48,47,40,60,64,56,57
IE2,Fuji,Kelly Scrivens (Blizzard only),MC,bosque,65,58,48,61,56,52,52,54,60,52
IE2,Fuji,Silas Scrooge,DF,fuego,73,86,84,70,73,68,65,64,67,60
IE2,Fuji,Duke Scrubine,PR,tierra,37,70,76,56,71,60,60,55,55,60
IE2,Fuji,Neil Seating,MC,aire,68,64,44,59,52,76,40,48,61,52
IE2,Fuji,Abe Seiler,MC,tierra,81,71,51,70,61,60,54,54,60,52
IE2,Fuji,Dwight Self,DL,aire,83,51,36,65,52,54,53,56,70,56
IE2,Fuji,Florian Selles,DL,bosque,60,66,44,52,60,59,63,59,52,52
IE2,Fuji,Luke Severin,MC,fuego,61,72,50,56,62,56,52,57,62,63
IE2,Fuji,Shep Shank,DL,aire,57,61,36,48,55,61,53,62,55,61
IE2,Fuji,Charlie Shearing,DF,bosque,56,64,61,59,61,52,55,62,60,56
IE2,Fuji,Rocky Shears,PR,tierra,39,59,97,58,58,60,79,63,60,60
IE2,Fuji,Norry Sheets,PR,fuego,36,56,92,57,68,43,71,56,60,60
IE2,Fuji,Hank Shortman,MC,aire,51,66,45,47,52,74,43,52,61,52
IE2,Fuji,Char Shumaker,DL,tierra,73,64,39,60,60,59,57,57,59,55
IE2,Fuji,Bones Size,DF,bosque,43,72,69,45,55,61,59,74,60,54
IE2,Fuji,Grant Slammer,DL,aire,57,62,31,48,57,63,43,57,54,58
IE2,Fuji,Flip Sliden,DL,aire,69,84,50,56,67,64,64,74,69,66
IE2,Fuji,Alec Smart,PR,fuego,29,42,50,45,48,50,40,51,47,45
IE2,Fuji,Boomer Smolen,PR,tierra,39,53,81,60,65,46,64,54,70,57
IE2,Fuji,Rose Snelgrove,DF,aire,51,52,52,55,57,51,44,51,59,54
IE2,Fuji,Floyd Spades,MC,tierra,75,60,59,64,52,63,57,56,64,62
IE2,Fuji,Scean Spector,DF,aire,42,45,57,47,30,28,56,62,56,60
IE2,Fuji,Vin Spinner,DF,aire,42,45,65,46,29,39,59,68,60,60
IE2,Fuji,Verne Spring,MC,fuego,85,79,81,71,44,77,72,79,73,78
IE2,Fuji,Scott Springer,DL,aire,96,61,36,78,59,63,53,52,60,54
IE2,Fuji,June Stagner,DF,fuego,53,62,72,55,56,61,59,61,65,60
IE2,Fuji,Euan Stamper,DF,bosque,76,46,56,75,40,45,51,50,44,79
IE2,Fuji,Paul Steed,DF,tierra,75,84,85,71,76,72,64,48,68,68
IE2,Fuji,Manny Steele,MC,fuego,57,60,62,56,60,43,61,60,78,55
IE2,Fuji,Chip Stocks,DL,tierra,86,85,58,65,73,67,78,62,66,64
IE2,Fuji,Will Stonehead,DF,fuego,72,54,82,70,57,57,65,51,70,59
IE2,Fuji,Barry Straw,DL,aire,50,82,30,38,72,48,38,73,41,47
IE2,Fuji,Mark Sudor,PR,tierra,44,50,76,64,63,55,62,45,62,52
IE2,Fuji,Alan Sumner,DF,tierra,45,88,98,44,68,76,79,77,68,72
IE2,Fuji,Dylan Swan,DL,tierra,51,45,30,44,40,40,43,49,41,47
IE2,Fuji,Jim Sweatman,PR,aire,28,54,53,40,55,68,48,55,52,53
IE2,Fuji,Harvey Sweats,DL,bosque,84,52,51,66,61,60,68,35,60,54
IE2,Fuji,Rod Sweeper,DL,aire,81,62,51,63,60,62,68,52,61,56
IE2,Fuji,Claire Taker,DF,fuego,44,48,55,48,50,48,52,52,48,52
IE2,Fuji,Chris Talise,DF,bosque,40,45,63,41,34,32,59,68,60,57
IE2,Fuji,Sally Tare,MC,aire,60,54,45,57,56,49,45,44,61,61
IE2,Fuji,Sul Tarner,MC,bosque,65,65,66,60,60,57,65,52,54,54
IE2,Fuji,Archie Tate,PR,aire,28,40,54,40,28,31,52,71,53,60
IE2,Fuji,Camilla Textor,DL,aire,53,68,34,44,53,63,52,71,52,56
IE2,Fuji,Harpo Thermier,MC,aire,60,57,75,56,52,59,70,53,62,59
IE2,Fuji,Lacey Threader,MC,aire,54,57,68,52,48,49,64,71,71,64
IE2,Fuji,Daz Tighthead,PR,bosque,49,76,92,68,76,62,69,63,70,64
IE2,Fuji,Keifer Tiliser,DF,fuego,64,71,79,63,60,62,64,62,63,53
IE2,Fuji,Mark Tinney,MC,tierra,66,61,49,60,58,56,53,52,53,60
IE2,Fuji,Waylon Tripp,DL,aire,72,59,43,60,57,56,62,60,54,55
IE2,Fuji,Walter Trope,DF,bosque,72,83,96,69,70,60,77,68,76,60
IE2,Fuji,Jonah Troutman,DL,bosque,56,68,33,47,59,68,48,55,57,58
IE2,Fuji,Pike Tucker,DL,fuego,51,45,38,44,34,28,61,64,56,55
IE2,Fuji,Dick Turbin,DF,fuego,41,45,57,44,31,36,54,64,56,60
IE2,Fuji,Handel Turnon,PR,fuego,36,42,51,56,52,44,44,51,60,60
IE2,Fuji,Clay Turnor,PR,fuego,53,60,93,76,68,60,71,44,78,65
IE2,Fuji,Kurt Tweedy,DL,bosque,59,58,47,53,62,44,65,60,71,52
IE2,Fuji,Brock Twigg,MC,bosque,51,52,80,48,48,51,78,45,49,70
IE2,Fuji,Olivia Twist,DL,aire,92,59,40,71,60,55,56,55,64,68
IE2,Fuji,Nick Uman,DL,fuego,89,60,42,70,60,56,60,55,60,53
IE2,Fuji,Jess Uplement,MC,tierra,58,55,43,57,60,40,42,50,52,52
IE2,Fuji,Al Urgy,DF,tierra,61,65,71,62,68,46,60,55,67,61
IE2,Fuji,Cam Vass,PR,fuego,29,54,52,43,60,61,45,52,61,52
IE2,Fuji,Julius Vernon,PR,tierra,52,40,93,77,45,44,76,39,51,48
IE2,Fuji,Pam Vision (Blizzard only),DF,aire,63,85,92,61,71,61,71,70,70,68
IE2,Fuji,Claire Voyant,MC,bosque,75,93,74,64,69,66,68,66,60,61
IE2,Fuji,Doug Walker,PR,tierra,30,53,51,45,52,70,42,56,57,61
IE2,Fuji,Andy Wallpole,MC,fuego,69,75,53,61,61,62,54,56,67,56
IE2,Fuji,Alfonse Way,MC,tierra,50,50,47,50,32,32,53,60,60,60
IE2,Fuji,Robyn Weaver (Blizzard only),PR,tierra,32,42,53,52,47,49,49,52,52,48
IE2,Fuji,Clerk Welcome,DF,tierra,71,72,52,71,72,51,48,51,42,51
IE2,Fuji,Dustin Westend,DL,aire,55,64,35,47,54,60,52,68,60,54
IE2,Fuji,Clint Wester,DF,aire,70,83,88,67,68,67,68,64,68,60
IE2,Fuji,Sam Which,PR,aire,49,61,76,69,63,60,62,56,60,56
IE2,Fuji,Hannibal Whipp,DF,bosque,42,70,51,41,62,64,40,55,58,63
IE2,Fuji,Ovie Whisker,DF,fuego,74,63,51,72,57,66,40,55,52,58
IE2,Fuji,George Winters,DL,bosque,56,88,55,44,72,76,68,79,70,73
IE2,Fuji,Albert Wister,PR,tierra,33,64,57,51,60,61,52,64,64,56
IE2,Fuji,Juan Word,PR,fuego,38,44,54,60,56,45,48,52,52,57
IE2,Fuji,Nick Yergrub,DL,aire,77,68,57,62,70,48,76,52,76,62
IE2,Fuji,Evan Yielding,DL,bosque,62,52,43,53,46,50,60,76,65,64
IE2,Fuji,Colt Youngstein,DF,bosque,74,85,85,69,72,79,63,50,71,62
IE2,Fuji,Mo Zarella,MC,bosque,81,55,69,70,60,61,66,29,63,53
IE2,Other players scoutable by name,Michael Angeloni,PR,aire,29,69,53,40,60,74,46,60,56,61
IE2,Other players scoutable by name,Kim Arite,PR,tierra,36,66,98,55,68,53,79,61,55,61
IE2,Other players scoutable by name,Malcolm Shirker (Blue D) (Firestorm only),MC,aire,68,95,49,63,79,52,53,68,70,44
IE2,Other players scoutable by name,Stan Treece (Blue S) (Blizzard only),MC,aire,59,96,56,56,79,59,57,65,66,51
IE2,Other players scoutable by name,Sym Copate,MC,bosque,84,97,81,71,75,63,76,71,72,68
IE2,Other players scoutable by name,Payne Outler (Green D) (Firestorm only),DF,bosque,57,63,93,61,61,58,78,55,52,42
IE2,Other players scoutable by name,Bobby Duo (Green S) (Blizzard only),DF,bosque,61,63,94,62,60,55,79,60,53,51
IE2,Other players scoutable by name,Bob Jammen,PR,fuego,54,55,95,79,67,71,73,29,79,68
IE2,Other players scoutable by name,Adelpha Lovelace,DF,aire,74,83,92,71,68,65,72,67,60,67
IE2,Other players scoutable by name,Hanna Slack (Pink D) (Firestorm only),MC,aire,62,76,52,56,52,79,53,58,56,49
IE2,Other players scoutable by name,Lillie Quattro (Pink S) (Blizzard only),DF,aire,52,76,69,53,60,79,58,53,54,48
IE2,Other players scoutable by name,Grant Stodgell (Red D) (Firestorm only),DL,fuego,95,52,33,79,52,56,52,56,57,44
IE2,Other players scoutable by name,Gary Primo (Red S) (Blizzard only),DL,fuego,95,53,35,79,57,52,55,54,60,40
IE2,Other players scoutable by name,Becky Shuffle (Blizzard only),DL,bosque,91,81,54,68,72,70,68,48,68,69
IE2,Other players scoutable by name,Chip Spacek,PR,tierra,50,69,97,70,69,69,77,47,73,62
IE2,Other players scoutable by name,Dom Poppy (Yellow D) (Firestorm only),PR,tierra,43,65,97,63,66,60,79,56,58,49
IE2,Other players scoutable by name,Eddy Pentaris (Yellow S) (Blizzard only),PR,tierra,34,70,96,55,71,60,78,55,56,40
IE2,Robot Guards,Robot S,PR,tierra,41,55,92,60,63,53,70,55,78,68
IE2,Robot Guards,Robot C,DF,tierra,57,70,82,58,62,62,63,57,78,61
IE2,Robot Guards,Robot P,DF,fuego,54,49,78,56,52,52,62,52,70,66
IE2,Robot Guards,Robot T,DF,bosque,64,53,85,62,52,59,66,56,68,66
IE2,Robot Guards,Robot V,DF,aire,55,59,91,57,56,58,70,60,77,60
IE2,Robot Guards,Robot B,MC,bosque,70,76,52,61,62,60,52,57,69,61
IE2,Robot Guards,Robot G,MC,aire,65,62,66,58,54,63,60,54,70,65
IE2,Robot Guards,Robot O,MC,fuego,55,70,57,52,60,53,56,62,69,64
IE2,Robot Guards,Robot F,DL,fuego,81,63,42,63,59,55,58,62,69,62
IE2,Robot Guards,Robot K,DL,tierra,72,56,39,57,55,64,52,52,70,71
IE2,Robot Guards,Robot L,DL,bosque,89,52,40,68,53,58,55,52,70,68
IE2,Dark Emperors,Thomas Feldt,PR,bosque,54,78,99,75,75,79,93,69,80,79
IE2,Dark Emperors,Jim Wraith (Jim),DF,bosque,76,89,99,70,74,93,93,68,74,74
IE2,Dark Emperors,Malcolm Night (Malcolm),DF,fuego,79,89,99,86,75,93,93,79,83,83
IE2,Dark Emperors,Tod Ironside (Tod),MC,fuego,89,99,84,78,77,93,75,72,66,93
IE2,Dark Emperors,Tim Saunders (Timmy),MC,bosque,89,99,84,80,74,93,93,69,93,70
IE2,Dark Emperors,Sam Kincaid (Sam),MC,fuego,88,97,84,75,70,69,93,77,66,93
IE2,Dark Emperors,Steve Grim (Steve),MC,aire,89,99,84,85,86,85,74,84,85,85
IE2,Dark Emperors,Maxwell Carson (Max),MC,aire,88,99,84,74,93,93,82,77,70,75
IE2,Dark Emperors,Shadow Cimmerrian (Shadow),DL,bosque,99,89,59,93,79,77,85,93,78,74
IE2,Dark Emperors,Kevin Dragonfly (Kevin),DL,bosque,99,87,59,93,74,70,75,64,77,83
IE2,Dark Emperors,Nathan Swift (Nathan),DL,aire,99,89,58,93,74,83,71,93,93,66
IE2,Forest Team,Cam Mando,PR,tierra,53,78,98,76,74,72,78,68,77,68
IE2,Forest Team,Marismus Oregon,DF,fuego,76,84,98,73,68,68,79,68,75,79
IE2,Forest Team,Aspen Blewit,DF,bosque,75,88,98,70,72,71,79,76,75,70
IE2,Forest Team,Todd Stuhl,DF,aire,78,87,97,76,68,69,77,78,73,72
IE2,Forest Team,Harry Boufante,DF,aire,79,89,98,79,79,72,79,76,71,79
IE2,Forest Team,Judas Deathcap,MC,bosque,83,98,80,70,79,70,71,79,79,68
IE2,Forest Team,Garjan Cypress,MC,fuego,84,98,84,69,79,72,78,78,78,79
IE2,Forest Team,Chase Faithfull,MC,tierra,85,99,83,72,79,79,76,79,73,70
IE2,Forest Team,Chris Ticker,DL,aire,95,89,57,72,77,79,70,79,77,69
IE2,Forest Team,Scaber Enoki,DL,fuego,98,88,58,79,76,69,76,74,76,78
IE2,Forest Team,Roy Daring,DL,bosque,98,87,56,79,68,79,70,70,70,69
IE2,The Chaos,Grent,PR,fuego,54,74,98,79,64,64,77,76,65,76
IE2,The Chaos,Clear,DF,aire,73,82,97,68,61,65,76,79,76,79
IE2,The Chaos,Gocker,DF,tierra,79,84,91,79,66,66,69,73,62,75
IE2,The Chaos,Baller,DF,bosque,77,80,90,76,64,60,68,71,68,76
IE2,The Chaos,Droll,MC,aire,88,97,78,76,68,73,68,79,76,71
IE2,The Chaos,Heat,MC,bosque,85,98,70,72,79,68,60,79,79,72
IE2,The Chaos,Bomber,MC,fuego,86,99,70,74,79,72,61,79,74,69
IE2,The Chaos,Rhine,MC,aire,84,98,70,70,76,74,61,77,73,70
IE2,The Chaos,Neppten,DL,bosque,93,89,56,68,76,76,68,79,75,79
IE2,The Chaos,Torch,DL,fuego,98,89,57,76,79,73,72,79,76,77
IE2,The Chaos,Gazelle,DL,aire,98,89,59,78,78,79,79,79,72,76
IE2,Young Inazuma,Seymour Hillman,PR,tierra,46,66,85,61,60,69,65,60,74,77
IE2,Young Inazuma,Garret Hairtown,DF,aire,72,86,90,68,75,64,68,66,70,68
IE2,Young Inazuma,Arthur Sweet,DF,tierra,70,88,95,65,79,76,73,60,68,67
IE2,Young Inazuma,Charles Island,DF,bosque,66,84,89,62,64,68,67,75,71,66
IE2,Young Inazuma,Josh Nathaniel,MC,bosque,83,99,79,68,78,75,68,79,76,78
IE2,Young Inazuma,Ian Suffolk,MC,fuego,78,93,69,64,70,69,60,61,73,76
IE2,Young Inazuma,Tyler Thomas (Tailor),MC,tierra,84,88,71,70,63,70,62,62,70,73
IE2,Young Inazuma,Peter Mildred (Butler),MC,bosque,82,84,72,68,64,63,63,61,68,78
IE2,Young Inazuma,Edward Gladstone,MC,fuego,82,87,70,68,61,67,62,68,69,70
IE2,Young Inazuma,Constant Builder,DL,fuego,84,72,50,63,61,63,62,60,78,72
IE2,Young Inazuma,Joseph Yosemite (Barista),DL,aire,91,75,51,69,64,62,65,60,68,69
IE2,Password Players,Ken Mayfield,DF,bosque,77,68,95,79,62,53,79,63,63,56
IE2,Password Players,Rob Cardson,DF,fuego,77,83,98,77,68,69,79,62,78,60
IE2,Password Players,Colin Binder,MC,fuego,73,87,57,58,61,79,52,55,59,79
IE2,Password Players,Casey Leather,MC,aire,64,86,82,56,62,79,76,52,79,60
IE2,Password Players,Ethan Swallow,MC,aire,64,79,67,57,53,60,60,79,74,71
IE2,Password Players,Bob Daruma,MC,tierra,57,60,56,52,52,50,52,68,79,79
IE2,Password Players,Mitch Blackston,DL,fuego,98,81,41,77,69,61,56,64,57,78
IE2,Password Players,Larry Pogue,DL,bosque,97,71,50,79,67,58,68,52,56,57
IE2,Special Players,Silvia Woods (Silvia) (Blizzard only),PR,tierra,29,65,92,44,72,52,69,51,64,68
IE2,Special Players,Paul Peabody,DF,aire,69,86,92,65,76,62,69,64,73,74
IE2,Special Players,Aurelia Dingle (Aurelia),MC,bosque,47,80,64,42,48,79,63,71,47,42
IE2,Special Players,Chester Horse jr.,MC,bosque,61,95,61,55,72,71,58,63,59,59
IE2,Special Players,Celia Hills (Celia),MC,aire,53,80,46,48,54,69,45,69,51,70
IE2,Special Players,Hidetoshi Nakata,MC,tierra,87,99,83,72,80,85,72,74,81,82
IE2,Special Players,Thor Stoutberg,DL,aire,93,80,57,71,62,68,75,68,71,68
IE2,Special Players,Shadow Cimmerrian (Shadow),DL,bosque,78,86,56,60,74,68,73,63,60,64
IE2,Special Players,Sagaminator (Saggy),DL,bosque,96,82,55,77,71,60,70,64,70,67
IE2,Special Players,Canon Evans (Canon) (Firestorm only),DL,aire,81,88,59,60,79,64,79,70,72,77
IE2,Special Players,Syon Blaze (Syon) (Blizzard only),DL,fuego,93,83,54,70,60,76,67,72,64,68
IE2,Special Players,Nelly Raimon (Nelly) (Firestorm only),DL,fuego,96,47,33,79,51,45,52,44,49,62
IE2,Wi-Fi Players,Ant Anomy,MC,aire,80,86,70,68,60,65,65,70,63,60
IE2,Wi-Fi Players,Carey Bean,MC,fuego,63,54,70,60,49,40,69,68,61,60
IE2,Wi-Fi Players,Ray Bowing,DL,aire,80,82,55,61,69,66,70,60,65,66
IE2,Wi-Fi Players,Ace Breaker,DF,tierra,58,79,93,57,60,67,71,71,68,70
IE2,Wi-Fi Players,Hannah Breer,DL,aire,50,46,32,40,44,50,49,44,46,46
IE2,Wi-Fi Players,Gary Burdine,DF,tierra,75,87,90,71,70,69,72,76,36,73
IE2,Wi-Fi Players,Nate Checker,MC,aire,71,89,73,62,62,60,68,76,61,61
IE2,Wi-Fi Players,Crystal Clears,DL,bosque,64,76,38,54,60,62,56,71,59,54
IE2,Wi-Fi Players,Wally Cooper,DF,bosque,70,68,70,70,65,48,60,63,71,52
IE2,Wi-Fi Players,Lou Daguerre,DF,tierra,47,49,53,52,56,51,46,44,61,53
IE2,Wi-Fi Players,Alex Dauger,DF,tierra,74,87,93,71,76,68,73,64,63,63
IE2,Wi-Fi Players,Anton Donce,MC,aire,54,52,74,53,56,42,72,42,58,61
IE2,Wi-Fi Players,Drack Gorn (Dragon),DF,aire,76,57,95,71,37,79,72,74,71,70
IE2,Wi-Fi Players,Hugh Dunnit,PR,tierra,53,65,98,76,68,67,78,44,72,65
IE2,Wi-Fi Players,Arthur Easley,DF,tierra,64,67,68,59,56,69,54,58,56,79
IE2,Wi-Fi Players,Peter Fakhoury,MC,aire,53,75,66,50,52,57,63,79,60,63
IE2,Wi-Fi Players,Andy Fudge,DL,fuego,91,86,53,68,78,76,65,44,73,63
IE2,Wi-Fi Players,Tara Gaudier,DF,fuego,67,84,89,64,73,63,68,60,72,63
IE2,Wi-Fi Players,Beck Hand,DL,aire,72,81,55,56,60,70,68,72,72,71
IE2,Wi-Fi Players,Griff Hardcasel,DL,fuego,81,80,48,61,63,70,62,63,60,66
IE2,Wi-Fi Players,Kaya Haskell,DL,bosque,87,51,48,69,61,52,66,39,64,52
IE2,Wi-Fi Players,Iain Igma,DF,aire,65,60,73,63,60,60,60,52,60,60
IE2,Wi-Fi Players,Chad Jowell,PR,tierra,51,65,74,72,62,63,61,60,60,55
IE2,Wi-Fi Players,Kim Knotted,MC,aire,48,77,63,45,59,56,62,68,57,60
IE2,Wi-Fi Players,Philippa Konik,MC,bosque,77,89,66,65,65,63,66,68,29,66
IE2,Wi-Fi Players,Flo Nighting,DF,aire,43,48,58,47,54,48,56,45,47,51
IE2,Wi-Fi Players,Ryan O'Laugh,DF,aire,51,58,62,54,57,56,55,58,58,60
IE2,Wi-Fi Players,Phil Pagoda,PR,tierra,49,56,92,68,63,64,71,45,68,61
IE2,Wi-Fi Players,Mia Pitchford,DF,aire,59,66,80,62,68,47,67,55,60,54
IE2,Wi-Fi Players,Isla Pullens,PR,tierra,54,59,98,79,65,60,79,49,68,68
IE2,Wi-Fi Players,Beata Pummel,DL,fuego,50,79,48,29,64,62,61,68,71,70
IE2,Wi-Fi Players,Marvin Reading,PR,fuego,51,45,50,70,52,53,36,55,56,79
IE2,Wi-Fi Players,Elsa Roamer,DL,tierra,50,46,30,28,48,52,37,40,40,48
