nombre,posicion,juegos,ATT,CTL,DEF
Musa Sylla,DF,IE3,55,62,80
Mustah,DF,GO2 GO3,49,60,79
Mykerinos Menkh,DL,IE3,87,83,62
Myriad Arcadia,DF,GO1 GO2 GO3,47,63,74
Mysterious guy,DF,IE3,56,62,72
Mysterious guy,MC,IE3,66,74,57
Mysterious guy,PR,IE3,37,37,70
Mystral Callous,DL,GO1 GO2 GO3 IE3,76,72,38
Nadech Sirilak,DF,GO3,52,53,76
Nafci,DL,GO3,77,72,41
Nagahide Niwa,MC,GO2 GO3,68,86,62
Nahrje,MC,GO2 GO3,64,72,56
Nai Swanson,DF,GO1 GO2 GO3,48,52,79
Naji Khamsa,DF,GO1 GO2 GO3,52,59,72
Nakashimaru,PR,GO3,34,39,75
Naktehna Naksey,DL,GO3,76,70,46
Nam Do-Hyeon,PR,GO3,29,33,76
Namak Haumea,DF,GO1 GO3,49,55,66
Nan Desuka,PR,GO1 GO2 GO3,31,34,79
Nanat Hoshiten,PR,GO3,28,28,77
Nancy Pickney,DF,IE2 IE3,52,56,60
Nancy Polearm,DF,IE2 IE3,56,67,76
Napa Ladam,DF,GO3,53,60,77
Naraku Kouzou,DF,GO3,48,60,77
Narcissa Plane,DF,IE3,52,56,75
Narcisse Rotondo,MC,GO1 GO2 GO3,71,74,65
Narkitts,PR,GO3,32,32,78
"Nash ""Shroom"" Room",DF,GO2 GO3,46,54,73
Nash Room,DF,GO1,50,59,72
Nasir Mustafa,PR,IE3,33,32,82
Nat Meg,MC,IE3,69,68,50
Nat Picker,MC,IE1 IE2 IE3,58,60,51
Natalie Sunrise,MC,IE2 IE3,67,73,56
"Nate ""N-Black"" Blackside",DL,GO2,77,70,42
Nate Blackside,DL,GO1,77,65,42
Nate Checker,MC,IE2 IE3,70,76,66
Nate Gobby,DF,GO1 GO2 GO3,55,63,79
Nathan Addams,MC,GO3,75,80,54
Nathan Jones,PR,IE1 IE2 IE3,35,37,78
Nathan Swift,DF,GO1 GO2 IE1 IE2 IE3,58,67,73
Nathan Swift,DL,IE3,80,83,51
Nathan Tswane,DL,IE3,76,88,39
Nathan Weyton,DF,IE1 IE2 IE3,42,45,66
Nathin Gaunt,MC,IE1 IE2 IE3,55,72,59
Natsuki Yoshida,PR,IE3,30,33,76
Navan,DL,GO2 GO3,76,76,41
Nawat Lam,MC,GO3,67,68,56
Nazim Nizar,MC,GO3,56,69,52
Ned Yousef,MC,IE1 IE2 IE3,78,85,68
Neil Seating,MC,IE2 IE3,71,68,44
Neil Turner,DL,IE1 IE2 IE3,67,66,42
Neil Waters,DF,IE1 IE2 IE3,49,54,66
Neil Yetty,DL,GO1,82,65,39
Neith Venus,MC,GO1 GO2 GO3,67,76,57
Nejibo,PR,GO3,29,32,79
"Nell ""Yeti"" Yetty",DL,GO2 GO3,76,64,38
Nello Agata,DF,IE3,40,64,65
Nelly Evans,DL,GO1,71,55,32
Nelly Raimon,DL,GO2 GO3 IE2 IE3,78,67,39
Nelson Levene,DF,IE2 IE3,54,57,72
Nelson Rockwell,PR,GO1 IE3,32,38,82
Nemii,MC,GO3,64,82,56
Nenban,PR,GO3,31,31,76
Nenel,DF,GO1 GO2 GO3 IE3,58,63,81
Neol Lotts,MC,GO3,70,75,58
Neppten,DL,GO2 GO3 IE2,76,77,46
Nero,PR,GO2 GO3 IE2,33,35,76
Nero Night,PR,GO1 GO2 GO3,33,34,81
Ness Lockley,DF,IE1 IE2 IE3,46,62,72
Ness Sheldon,DF,IE1 IE2 IE3,43,55,70
Nester Damus,PR,IE1 IE2 IE3,38,37,71
Netashari Sabyi,PR,GO3,32,35,77
Nev Erin,DL,IE1 IE2 IE3,72,83,49
Nev Puffer,DF,GO2 GO3 IE2 IE3,51,66,75
Neva Kevinne,DF,GO1 GO2,52,55,81
Nevado Condorum,MC,GO3,67,80,55
Neville,MC,GO3,73,83,62
Neville Boyle,DL,IE3,74,71,43
Neville Foodcake,MC,GO2,74,84,63
Neville Goodenough,MC,IE3,76,79,67
Neville List,DF,IE1 IE2 IE3,42,63,67
Newt Lease,DF,GO1 GO2 GO3,55,58,75
Newt Perfect,DL,IE3,69,70,43
Newt Tangels,PR,GO1 GO2 GO3,28,34,77
Newton Flust,DF,IE1 IE2 IE3,59,62,72
Niall Kuhn,DF,IE3,50,67,70
Niccolo Mantegna,MC,IE3,70,78,47
Nick Crew,PR,IE1 IE2 IE3,30,36,61
Nick Knack,MC,IE1 IE2 IE3,66,69,49
Nick Orner,PR,IE1 IE2 IE3,26,28,61
Nick Pincher,DF,IE3,63,62,68
Nick Savers,PR,IE1 IE2 IE3,41,39,77
Nick Swagg,PR,IE1 IE2 IE3,40,42,73
Nick Templeton,DL,IE1 IE2 IE3,65,71,39
Nick Tofobia,PR,GO1 GO2 GO3,29,32,75
Nick Turine,DF,IE1 IE2 IE3,63,59,73
Nick Uman,DL,IE2 IE3,74,69,46
Nick Washing,DF,IE1 IE2 IE3,50,62,74
Nick Woodgate,DL,IE3,76,69,44
Nick Yergrub,DL,IE1 IE2 IE3,70,72,59
Nick Yergrub,MC,GO2,70,78,56
Nick Yergrub,PR,GO1 GO2,32,31,74
Nieve Alba,MC,GO1 GO2 GO3,58,76,42
Nifty Throttler,DL,IE3,60,75,37
Nigel August,DL,GO1 IE3,71,76,44
Nigel Bramel,DF,IE1 IE2 IE3,48,62,66
Niige Lugerkutch,MC,GO3,66,75,48
Niki Colbeck,DF,IE2 IE3,51,60,74
Niklas Kuster,MC,IE3,80,82,58
Nina Trowel,DF,IE2 IE3,54,51,61
Ninba Tsukio,DL,GO3,74,69,37
Ninkyaku,DL,GO3,72,60,45
Nirasane Nebuka,DL,GO2 GO3,80,78,44
Niseya Munetsugu,DL,GO2,82,77,48
"Nitely ""N-White"" Whitehurst",DL,GO2 GO3,78,76,50
Nitely Whitehurst,DL,GO1,70,87,52
Nitey Niht,DF,GO1 GO2 GO3,47,60,71
Nix Pluto,MC,GO1 GO2 GO3,65,75,51
Nixon Earlnight,DF,GO1 GO2 GO3,49,55,75
Niyuta,DL,GO2 GO3,71,65,36
Nizo Koda,DL,GO2 GO3,75,68,44
Njord Snio,DL,GO1 GO2 GO3,79,72,41
"Noah ""Anon"" Nymous",MC,GO3,61,70,52
Noah Gerkin,DF,GO2,48,55,66
Noah Gerkin,PR,IE1 IE2 IE3,41,29,65
Noah Nymous,MC,GO1 GO2,64,76,55
Noah Yu,DF,GO1 GO2 GO3,53,60,83
Nobby Naga,DL,GO1 GO2 GO3,69,78,36
Nobby Shinn,DL,IE1 IE2 IE3,68,64,32
Nobunaga Oda,DL,GO2 GO3,82,78,46
Noel Good,DF,IE1 IE2 IE3,44,49,69
Noel Taurius,DL,IE3,76,75,48
Noel Vacancies,PR,IE1 IE2 IE3,35,38,76
Nogo Sarikid,MC,GO1 GO2 GO3,62,73,46
Nokkogyi,PR,GO3,35,29,79
Nolene Ider,MC,IE2 IE3,64,68,59
Nomare Ryuusha,DL,GO3,74,69,44
Nora Flexion,DL,GO2 GO3,80,79,42
Norbert Poindexter,DL,IE3,73,73,47
Norimaru Gazen,PR,GO2 GO3,30,30,78
Norm Drilling,DL,IE1 IE2 IE3,69,67,45
Norman Porter,DF,IE1 IE2 IE3,45,55,72
Norman Zeus,MC,IE3,86,72,40
Norry Sheets,PR,IE1 IE2 IE3,33,37,77
Norton Waters,DF,IE3,56,65,70
November,MC,GO2,73,80,64
Noviembre,MC,GO3,71,79,61
Noyss Kensler,DF,IE3,49,50,62
Nuel,MC,IE3,75,81,65
Nun Chuck,DF,GO1 GO2 GO3,48,49,75
Nuno Vertigo,PR,GO1 GO2 GO3,31,34,77
Nyira Fezunt,DL,GO3,79,79,52
Oceanus Worldstream,MC,GO1 GO2 GO3,60,76,49
Ocho Lightning,MC,GO1 GO2 GO3,72,81,63
Octa Pasun,DL,GO3,74,71,46
Octavus Kraken,DF,GO1 GO2 GO3,59,59,74
Odessa Ryder,MC,IE2 IE3,64,68,55
Odette Musetta,PR,GO2 GO3 IE2 IE3,32,29,73
Odo Cologne,MC,IE1 IE2 IE3,55,69,53
Odo Riffeck,DF,IE3,53,55,68
Odo Toilette,PR,IE1 IE2 IE3,29,38,70
Ogar Circes,DF,GO3,53,59,89
Ol Factory,PR,IE2 IE3,38,31,72
Olaf Nobeard,DF,GO2 IE3,50,54,75
Olef Tennant,DF,IE1 IE2 IE3,59,59,69
Olivia Baker,MC,GO2 GO3 IE2 IE3,72,75,58
Olivia Palme,MC,IE3,69,75,59
Olivia Twist,DL,IE2 IE3,74,68,44
Ollie Gami,DF,IE2 IE3,58,61,71
Ollie Impix,PR,GO1 GO2 GO3,27,26,77
Ollie Seeker,MC,IE1 IE2 IE3,76,68,57
Ollie Tuckney,MC,IE2 IE3,66,76,57
Ollie Twister,DL,IE1 IE2 IE3,70,66,41
Ollie Webb,DF,IE1 IE2 IE3,45,59,64
Olly Gammy,MC,IE1 IE2 IE3,62,71,45
Olly Popman,MC,IE1 IE2 IE3,75,72,58
Olympe Haymes,PR,GO1 GO2 GO3,30,29,79
Omega Elysium,DF,GO1 GO2,48,51,76
Oni Triumvir,MC,GO1 GO2 GO3 IE3,65,80,59
Onor Doodad,DL,GO2 GO3,72,62,30
Onslow Ball,DF,IE1 IE2 IE3,53,63,76
Onslow Mastick,DL,IE3,68,61,41
"Ophelio ""Opal"" Albans",MC,GO3,66,78,51
Ophelio Albans,MC,GO1 GO2,70,82,54
Optimum Limbo,MC,GO1 GO2 GO3,75,75,66
Orchid,MC,GO2 GO3,76,84,60
Ord Ayshus,DF,GO1 GO3,43,50,82
Orel Knighter,MC,GO1 GO2 GO3,58,69,53
Ori Gami,DF,GO2 GO3,44,52,74
Orion Hunter,MC,GO1 GO2 GO3,70,70,45
Orion Tearing,DL,IE3,64,69,38
Orpah Talkington,DL,IE2 IE3,65,61,53
Orson Douvre,PR,IE1 IE2 IE3,40,32,73
Orson Riffe,MC,GO1 GO2 GO3,63,76,61
Ort Omaton,PR,IE1 IE2 IE3,38,37,71
Orville Newman,MC,IE1 IE2 IE3,77,70,74
Oscar,DF,GO2 GO3,56,62,85
Oscar Esher,PR,IE1 IE2 IE3,25,25,60
Oscar Petty,PR,IE1 IE2 IE3,43,39,76
Osier Twining,DF,IE2 IE3,46,52,65
Oswald Bones,DL,GO1 GO2 GO3,70,56,46
Ota Shape,DF,GO1 GO3,46,50,77
Ott,MC,GO3,74,77,62
"Otto ""Tentacle"" Legge",PR,GO2 GO3,30,30,75
Otto Bismark,DF,GO1 GO2 GO3,48,57,74
Otto Legge,PR,GO1,34,34,81
Ottorino Nobili,DF,IE3,59,67,82
Oud,PR,GO3,33,31,77
Ough Cee,DL,GO2 GO3,78,74,39
Ovie Whisker,DF,IE2 IE3,64,60,60
Owen Easter,DF,GO3,50,54,76
Owen Greenfield,MC,IE1 IE2 IE3,72,78,65
Owen Rage,DF,IE2 IE3,45,58,62
Oz Rater,DL,GO1 GO2 GO3,77,63,37
Oz Tier,DF,GO2 GO3 IE3,46,53,75
Ozrock,DL,GO3,84,77,44
Pablo Castillo,MC,IE3,77,78,61
Pace Keeping,DF,IE2 IE3,50,58,66
Pace Maker,DL,IE2 IE3,72,63,54
Pace Storey,DL,IE1 IE2 IE3,67,64,44
Pacey Mack,PR,IE3,31,29,64
Paco Dermott,PR,GO1 GO2 GO3,31,34,79
Paddy Filler,DF,IE3,43,51,60
Paddy Popper,MC,IE1 IE2 IE3,80,71,52
Paddy Prunus,PR,IE1 IE2 IE3,31,33,67
Paddy Rise,DF,IE1 IE2 IE3,53,65,74
Paddy Streehan,PR,IE1 IE2 IE3,34,32,61
Padre de Cherise,DL,GO3,74,70,46
Padre de Keenan,DF,GO3,51,52,72
Padre de Zippy,DL,GO3,75,68,47
Paekyeong Park,MC,IE3,60,77,80
Page Helper,MC,IE1 IE2 IE3,62,73,58
Paisley Onepiece,DF,IE1 IE2 IE3,56,59,70
Pallas Brandish,DF,GO1 GO2 GO3,53,57,67
Pam Duff,PR,GO2 GO3,28,30,76
Pam Vision,DF,IE2 IE3,56,68,77
Pan Kidd,MC,IE3,67,73,60
Panacea Utopia,MC,GO1 GO2 GO3,62,79,59
Panca,MC,GO2 GO3,62,74,54
Pandora,MC,IE2,73,77,56
Paolo Bianchi,DL,GO1 GO2 GO3 IE3,79,78,46
Papa,DF,GO2 GO3,50,58,78
Par Scal,PR,GO1 GO2 GO3,30,27,68
Pardo Berillo,DF,IE3,40,60,66
"Paris ""Mosquito"" Sight",DF,GO2,43,46,72
Paris Sight,DF,GO1 GO3,46,50,75
Parker Leaper,PR,IE1 IE2 IE3,34,35,71
Parry Waxon,DF,IE2 IE3,61,67,74
Pascal Blaise,DF,IE1 IE2 IE3,49,62,70
Pascal Richter,MC,IE1 IE2 IE3,64,71,46
Pasha Lomo,DL,IE3,76,70,44
Pat Box,MC,IE3,73,76,57
Pat Greene,MC,IE1 IE2 IE3,62,64,41
Pat Lubow,DF,IE2 IE3,48,50,60
Pat Maclean,DL,IE1 IE2 IE3,73,74,54
Pat Ryarke,PR,GO1 GO2 GO3,30,34,74
Pat Shinko,DF,IE1 IE2 IE3,40,48,69
Patch Borgnine,MC,IE1 IE2 IE3,55,62,43
Patch Upright,DF,IE1 IE2 IE3,52,65,62
Patrick Childs,MC,GO1 GO2 GO3,62,73,62
Patrick Edie,DF,IE1 IE2 IE3,52,63,61
Patrick Stiller,MC,IE1 IE2 IE3,64,60,51
Patsy Cornish,MC,IE1 IE2 IE3,57,70,44
Patt Howell,DF,IE2 IE3,56,61,66
Patton Fairway,DF,GO1 GO2 GO3,47,54,81
Patty Sierra,PR,GO1 GO2 GO3,29,34,76
Paul Appleton,MC,IE3,68,74,57
Paul Caperock,DF,IE1 IE2 IE3,50,54,65
Paul Chucker,PR,IE1 IE2 IE3,35,30,62
Paul Downs,MC,IE1 IE2 IE3,63,69,43
Paul Kerface,PR,IE3,32,32,77
Paul Peabody,DF,IE1 IE2 IE3,56,69,80
Paul Peabody,PR,GO2 GO3,27,30,79
Paul Pitcher,DF,IE1 IE2 IE3,48,62,63
Paul Rush,MC,IE1 IE2 IE3,70,81,67
Paul Sapp,MC,IE1 IE2 IE3,69,68,63
Paul Siddon,PR,GO1 IE1 IE2 IE3,39,38,82
"Paul Siddon ""Poseidon""",PR,GO3,30,33,82
Paul Steed,DF,IE2 IE3,64,68,74
Pauletta Porter,MC,IE3,65,73,51
Pauly Ontology,DL,IE1 IE2 IE3,60,55,41
Pay Chance,PR,IE1 IE2 IE3,35,35,70
Payne Outler,DF,IE2 IE3,56,60,79
Peachy Keen,DF,GO2 GO3,46,59,77
Pearl Gates,DL,GO1 GO2 GO3,66,71,45
Pearl Wann,DF,IE2 IE3,48,64,71
Pearson Gaze,DF,IE2 IE3,40,46,66
Pease Marrowfat,DL,IE3,75,72,44
Pedro Moreno,MC,IE3,81,79,40
Pelick Anbin,PR,GO3,29,30,78
Pelta,DF,GO2,52,61,76
Pelta Chincha,DF,GO3,48,60,76
Pen Teller,PR,GO1 GO2 GO3,28,30,77
Penfold Pulper,DL,IE1 IE2 IE3,62,70,47
Penn Manship,MC,GO1 GO2 GO3,72,83,57
Penn Minim,MC,GO1 GO2 GO3,70,77,57
Penny Linguine,MC,IE3,67,67,62
Pentra,MC,GO3,65,74,56
Pentra Chek,MC,GO1 GO2,72,74,51
Peony Cash,MC,IE2 IE3,64,72,55
Pepe Bell,DF,GO1 GO2 GO3,48,56,73
Per Hockside,DL,IE1 IE2 IE3,62,71,43
Percival Travis,MC,GO2 GO3,75,82,62
Percy Coldstair,DF,GO2 GO3 IE1 IE2 IE3,45,61,72
Percy Stent,PR,IE1 IE2 IE3,43,39,72
Percy Verence,DL,IE1 IE2 IE3,68,76,55
Percy Verens,DL,IE3,71,62,35
Percy Wrench,MC,IE1 IE2 IE3,70,65,47
Perla Sizzors,DF,GO1 GO2 GO3,43,54,74
Pero Tractor,DF,GO1 GO2 GO3,51,57,76
Perpetua Naim,MC,GO1 GO2,70,76,56
Perpetuo Xanadu,MC,GO1 GO2 GO3,63,70,59
Perry Pincher,DL,IE1 IE2 IE3,69,68,41
Perry Postiche,PR,IE2 IE3,39,35,71
Perses Destroyer,DF,GO1,59,52,85
"Pete ""Para"" Parrish",DL,GO3,74,60,37
Pete Bogg,MC,IE2 IE3,74,72,59
Pete Grimes,PR,IE1 IE2 IE3,29,33,60
Pete LeGume,DF,IE1 IE2 IE3,58,67,74
Pete Manter,DF,GO2,52,59,71
Pete Manter,MC,IE2 IE3,72,73,56
Pete Nokeyo,DF,IE1 IE2 IE3,43,60,67
Pete Pang,PR,IE1 IE2 IE3,36,40,76
Pete Parrish,DL,GO2 IE3,68,74,42
Pete Pimento,DL,IE2 IE3,74,66,41
Pete Sadow,MC,IE1 IE2 IE3,55,74,61
Peter Banker,PR,IE1 IE2 IE3,31,29,74
Peter Cole,MC,IE3,65,77,58
Peter Drent,DF,IE1 IE2 IE3,62,59,77
Peter Fakhoury,MC,IE2 IE3,62,71,61
Peter Johnson,DF,IE1 IE2 IE3,50,55,63
Peter Malus,MC,IE1 IE2 IE3,71,72,53
Peter Mildred,MC,IE1 IE2 IE3,77,79,72
Peter Naumann,DL,IE3,77,76,44
Peter Wells,DF,IE1 IE2 IE3,50,53,60
Petey Sorcar,DF,GO1 GO2 GO3,47,49,76
Petie Pooma,MC,IE3,55,60,40
Peyton Pope,PR,IE1 IE2 IE3,35,36,70
Pezi Miste,DF,IE3,52,60,67
"Phil ""Symphony"" Harmonic",MC,GO2,63,69,55
Phil A. Minion,DF,GO1 GO2 GO3 IE3,54,66,80
Phil Anthropic,DL,IE1 IE2 IE3,81,86,60
Phil Debonair,MC,IE3,61,70,54
Phil Dippedes,DL,IE1 IE2 IE3,63,76,41
Phil English,DL,GO2 GO3,80,74,48
Phil Fog,PR,IE1 IE2 IE3,38,36,68
Phil Harmonic,MC,IE3,55,60,40
Phil Noir,DL,IE1 IE2 IE3,66,59,43
Phil O'Biblist,MC,IE1 IE2,75,65,66
Phil Occifer,MC,GO2 GO3 IE1 IE2 IE3,66,71,49
Phil O’Biblist,MC,IE3,71,64,62
Phil Pagoda,PR,IE2 IE3,39,36,76
Phil Rosey,DL,IE1 IE2 IE3,68,72,53
Phil Seebold,DL,IE2 IE3,70,69,44
Phil Wingate,MC,IE1 IE2 IE3,72,70,60
Phil de Rol,DL,GO2 GO3,70,60,30
Philip Anders,DL,IE1 IE2 IE3,66,63,42
Philip Flagg,DF,IE1 IE2 IE3,40,45,63
Philip Marvel,DF,IE1 IE2 IE3,46,57,63
Philip Prince,PR,IE1 IE2 IE3,28,34,71
Philip Stic,PR,GO1 GO2 GO3,29,30,75
Philippa Belle,DL,GO1 GO2 GO3,72,77,50
Philippa Konik,MC,IE2 IE3,72,76,60
Phillip Owen,DL,IE3,89,65,40
Phillipa Konik,MC,GO2 GO3,71,78,60
Phineas Hudd,DL,IE3,64,69,39
Phobos Quasar,PR,GO3,35,36,87
Phoebus Moonlight,DF,GO1 GO2 GO3,55,58,73
"Phoenix ""Firebird"" Southers",DL,GO3,77,70,41
"Phoenix ""Fuego bird"" Southers",DL,GO2,78,71,42
Phoenix Southers,DL,GO1,65,71,49
Pica Vellosum,DL,IE1 IE2 IE3,70,67,44
Piero Mantisse,DL,GO1 GO2 GO3,68,78,43
Pierre Godin,DF,IE3,56,65,70
Pike Pollack,DF,GO1 GO2 GO3,54,60,75
Pike Tucker,DL,IE1 IE2 IE3,60,55,45
Pinkie Harte,MC,GO1 GO2 GO3,63,74,51
Pinkus Mountbatten,MC,GO1 GO2 GO3,70,72,50
Pinoh,MC,GO2 GO3,62,81,56
Pip Aminty,DF,IE1 IE2 IE3,57,65,76
Pip Daltry,DF,IE1 IE2 IE3,48,53,69
Pip Goodweather,PR,IE1 IE2 IE3,33,36,70
Pip Skinner,PR,IE1 IE2 IE3,29,35,63
Pippin Flowers,DL,IE1 IE2 IE3,71,75,46
Pius Fisher,PR,IE3,35,38,78
Placido Cannes,PR,IE3,35,35,75
Planu Lanjeli,DF,GO3,48,54,73
Plato Mail,DF,GO1 GO2,52,52,78
Platón Mail,DF,GO3,47,50,73
Plink Powai,MC,GO3,62,79,58
Plip Batur,DL,GO3,75,75,43
Pocus Sesame,DL,GO1 GO2 GO3,70,71,38
Polly Targest,MC,IE2 IE3,66,72,68
Pomponius Fanfair,MC,IE3,68,74,54
Poncio en blanco,DF,GO3,48,57,74
Pontius Blank,DF,GO1 GO2,56,66,77
Poppy Playhard,DF,IE3,53,53,85
Porphyria Filia,MC,GO2 GO3,62,82,62
Portia Maricle,MC,IE2 IE3,66,73,56
Poseidon,PR,GO2,31,30,82
Posy Striker,DF,GO1 GO2 GO3,45,53,77
Powers Flawless,PR,IE1 IE2 IE3,34,38,71
Powers Squatts,PR,IE1 IE2 IE3,35,29,77
Precious Cryan,DF,GO1 GO2 GO3,46,56,74
Pres Cripton,DL,IE1 IE2 IE3,68,70,46
Presa Passos,MC,IE3,69,82,50
Preston Creasefree,MC,IE3,66,69,59
Preston Digitate,PR,GO1 GO2 GO3,29,35,75
Preston Digitator,DF,IE3,49,52,66
Preston Gumbs,DL,IE1 IE2 IE3,71,69,36
Preston Princeton,PR,GO1 GO2 GO3,30,33,80
Price Shaids,PR,GO1 GO2 GO3,30,29,78
Primrose Proppa,DL,GO1 GO2 GO3,78,68,32
Prince Charles,DF,GO2,48,62,79
Principe Carlos,DF,GO3,47,61,79
Prosper Cooka,DF,GO1 GO2 GO3,47,52,82
Prue Scription,DF,GO1 GO2 GO3,48,49,73
Prunella Keep,DL,IE2 IE3,68,64,46
Ptumri Emnator,DL,GO3,78,77,46
Puck Fishley,DF,GO1 GO2 GO3,49,53,76
Puddel Khaspian,MC,GO3,72,79,56
Punkie Mahican,MC,GO1 GO3,62,62,62
Putterf Chocho,MC,GO3,68,77,55
Pyolu Koko,DL,GO3,77,67,33
Pyon Pyon,PR,GO2 GO3,26,26,74
"Pyro ""Piranha"" Nyah",DL,GO2,68,74,44
Pyro Nyah,DL,GO1 GO3,68,75,44
Qin 1,PR,GO2,29,34,77
Qin 10,MC,GO2,69,75,51
Qin 11,DL,GO2,76,70,43
Qin 2,DF,GO2,48,58,75
Qin 3,DF,GO2,49,58,77
Qin 4,DF,GO2,48,54,75
Qin 5,MC,GO2,62,70,57
Qin 6,MC,GO2,62,70,56
Qin 7,MC,GO2,65,74,56
Qin 8,MC,GO2,66,76,56
Qin 9,MC,GO2,69,74,51
"Quattro ""4-Black"" Blackley",DL,GO2 GO3,74,74,45
Quattro Blackley,DL,GO1,68,77,52
Quebec,MC,GO2 GO3,64,77,62
Queenie Blackcrown,DL,GO1 GO2,72,76,48
Quentin Cinquedea,PR,GO1 GO2,35,35,83
Quentin Quartz,DL,IE1 IE2 IE3,71,60,52
Quentin Rackner,DL,IE2 IE3,69,72,48
Queraldo Naval,DF,IE3,63,63,75
Quill Inker,MC,IE2 IE3,68,68,58
Quincy Horace,PR,IE3,34,42,76
Quincy Wang,DL,IE3,74,70,49
"Quinn ""Q-White"" Whitebridge",DL,GO2 GO3,80,74,48
Quinn Whitebridge,DL,GO1,68,83,53
Quinque Flores,DL,GO1 GO2 GO3,76,72,41
Quint Hampton,MC,IE3,75,77,68
R. de los Dragones,DF,GO3,50,67,87
Rab Acus,DL,IE1 IE2 IE3,64,72,40
Radd Ischer,DF,GO1 GO2 GO3 IE3,48,57,80
Radius Pye,DF,GO1 GO2 GO3,51,57,71
Radon Morm,DF,GO3,51,59,78
Rae Godmother,MC,GO1 GO2,63,79,55
Rafael Lﾄpez,DF,IE3,45,59,86
Raffaele Generani,DL,IE3,78,76,51
Raider Takkel,DF,GO1 GO2 GO3,51,59,82
Rain Bowe,MC,GO1 GO2 GO3,65,75,56
Raine Walker,DL,IE3,66,66,39
Rainier Welkin,PR,IE1 IE2 IE3,32,38,80
Rajab Ismail,MC,IE3,62,70,80
Raleigh Greenstreet,DL,GO2 GO3 IE3,73,70,40
Ralph Chasing,DL,IE3,71,74,53
Ralph Fary,DL,IE2 IE3,74,74,45
Ralph Vance,DL,IE2 IE3,72,80,44
Ram Horner,MC,IE3,76,68,57
"Ramona ""Rumble"" Tempest",DL,GO2 GO3,77,76,42
Ramona Tempest,DL,GO1,83,77,44
Ramona Wriston,MC,IE2 IE3,70,70,58
Ramsey Faroe,PR,IE1 IE2 IE3,25,34,77
Ramﾄn Martｾnez,DF,IE3,51,61,79
Randolf Finn,PR,IE1 IE2 IE3,39,39,68
Randolph Lords,PR,IE2 IE3,34,38,72
Raphael Allegro,PR,GO1 GO2 GO3,32,39,82
Rashid Haqim,MC,GO3,69,78,45
Raven Crowe,DF,IE1 IE2 IE3,62,53,74
Ray Bowing,DL,IE2 IE3,71,76,55
Ray Dark,DL,GO3,81,78,50
Ray Deo,PR,IE1 IE2 IE3,35,32,67
Ray Dioset,DL,IE1 IE2 IE3,72,64,51
Ray Mannings,MC,IE1 IE2 IE3,67,72,53
Ray Menn,DL,IE1 IE2 IE3,63,74,48
Ray Pier,DL,IE3,87,64,45
Ray Whitehead,MC,IE1 IE2 IE3,63,74,60
Rayburn Lightly,MC,GO2 IE1 IE2 IE3,68,71,60
Rayce Sprinton,MC,IE2 IE3,62,70,50
Rayne Shawa,MC,GO1 GO2,70,75,60
Reagan Boneman,MC,IE1 IE2 IE3,65,69,62
Rebus Stumper,MC,IE3,55,67,62
Red Dayers,DF,IE2 IE3,55,60,70
Redd Hazzard,DL,GO2 GO3,80,78,40
Reed Harpen,MC,IE2 IE3,70,66,64
Reed Maind,MC,GO1 GO2 GO3,68,73,57
Reese Fryer,DF,IE3,48,55,66
Reese Ickle,DL,IE1 IE2 IE3,68,70,46
Reg Strimmer,DF,IE2 IE3,55,60,71
Reg Thrift,DF,IE1 IE2 IE3,46,62,72
Reg Underwood,PR,IE1 IE2 IE3,26,25,77
Reggie Alldark,MC,GO1 GO2 GO3,62,81,51
Reggie Ines,MC,IE3,86,79,60
Regi Stunin,DF,GO3,54,53,79
Regina Raffles,DL,GO2 GO3 IE3,70,74,36
Rei Nurtur,PR,GO2 GO3,34,32,85
Reid Scarlet,DF,IE1 IE2 IE3,55,59,75
Reilly Italot,MC,GO1 GO2 GO3,66,70,60
Remy Diggun,DF,IE2 IE3,53,60,68
Renardo Foxe,PR,GO1 GO2 GO3,28,30,79
Resato Harid,DF,GO3,54,58,70
Resplandor de Cándido,DL,GO3,74,71,35
"Rex ""Ex"" Less",MC,GO2,69,75,62
Rex George,PR,IE1 IE2 IE3,39,40,71
Rex Less,MC,GO1,71,78,61
Rex Plorer,DL,IE1 IE2 IE3,65,69,49
Rex Remington,DL,GO1 GO2 GO3,78,76,48
Reyes Cabedo,DL,IE3,72,64,42
Rhiannon Hoode,DL,GO1 GO2 GO3,70,70,46
Rhine,MC,GO2 GO3 IE2,69,76,51
Rhoda Dough,DF,IE2 IE3,58,56,71
Rhona Countdown,DL,IE3,73,71,41
Rhonda House,DF,GO1 GO2 GO3,45,51,74
"Rhys ""Lil Rhys"" Samanrime",DF,GO2,63,63,83
"Rhys ""Lil Rhys"" Semanrime",DF,GO3,61,62,83
Rhys Eller,DF,GO1 GO2 GO3,51,63,74
Rhys Masher,MC,IE1 IE2 IE3,67,63,47
Rhys Semanrime,DF,GO1,58,69,78
Ria Carnival,DL,GO2,73,64,39
Ria Carnival,PR,IE3,36,37,68
Ria Vivalist,DL,GO2 GO3 IE3,69,66,36
Riber Willows,MC,GO3,66,66,69
Ribo,MC,GO3,72,75,53
Ricardo Agﾌero,DL,IE3,60,55,46
Riccardo Di Rigo,MC,GO1 GO2 GO3,77,80,67
Rich Cave,PR,IE1 IE2 IE3,29,38,68
Rich Eden,PR,IE1 IE2 IE3,35,39,73
