nombre,posicion,juegos,ATT,CTL,DEF
Musa Sylla,DF,IE3,58,63,77
Mustah,DF,GO2 GO3,52,62,76
Mykerinos Menkh,DL,IE3,88,82,58
Myriad Arcadia,DF,GO1 GO2 GO3,50,64,71
Mysterious guy,DF,IE3,58,63,69
Mysterious guy,MC,IE3,71,76,63
Mysterious guy,PR,IE3,38,36,75
Mystral Callous,DL,GO1 GO2 GO3 IE3,79,71,37
Nadech Sirilak,DF,GO3,55,54,73
Nafci,DL,GO3,79,71,40
Nagahide Niwa,MC,GO2 GO3,73,86,66
Nahrje,MC,GO2 GO3,69,75,62
Nai Swanson,DF,GO1 GO2 GO3,51,52,76
Naji Khamsa,DF,GO1 GO2 GO3,55,60,70
Nakashimaru,PR,GO3,35,39,78
Naktehna Naksey,DL,GO3,78,70,45
Nam Do-Hyeon,PR,GO3,30,32,79
Namak Haumea,DF,GO1 GO3,52,56,64
Nan Desuka,PR,GO1 GO2 GO3,33,33,81
Nanat Hoshiten,PR,GO3,29,28,79
Nancy Pickney,DF,IE2 IE3,54,58,58
Nancy Polearm,DF,IE2 IE3,58,68,72
Napa Ladam,DF,GO3,56,61,74
Naraku Kouzou,DF,GO3,51,61,74
Narcissa Plane,DF,IE3,56,57,72
Narcisse Rotondo,MC,GO1 GO2 GO3,75,76,69
Narkitts,PR,GO3,33,31,80
"Nash ""Shroom"" Room",DF,GO2 GO3,49,54,70
Nash Room,DF,GO1,54,60,70
Nasir Mustafa,PR,IE3,35,31,83
Nat Meg,MC,IE3,74,70,56
Nat Picker,MC,IE1 IE2 IE3,62,62,57
Natalie Sunrise,MC,IE2 IE3,72,76,62
"Nate ""N-Black"" Blackside",DL,GO2,80,70,40
Nate Blackside,DL,GO1,79,65,41
Nate Checker,MC,IE2 IE3,74,78,69
Nate Gobby,DF,GO1 GO2 GO3,58,64,76
Nathan Addams,MC,GO3,78,82,60
Nathan Jones,PR,IE1 IE2 IE3,37,36,80
Nathan Swift,DF,GO1 GO2 IE1 IE2 IE3,60,68,70
Nathan Swift,DL,IE3,82,82,48
Nathan Tswane,DL,IE3,79,86,38
Nathan Weyton,DF,IE1 IE2 IE3,42,45,63
Nathin Gaunt,MC,IE1 IE2 IE3,59,74,64
Natsuki Yoshida,PR,IE3,31,32,78
Navan,DL,GO2 GO3,80,74,40
Nawat Lam,MC,GO3,72,70,62
Nazim Nizar,MC,GO3,59,71,58
Ned Yousef,MC,IE1 IE2 IE3,80,86,71
Neil Seating,MC,IE2 IE3,75,71,48
Neil Turner,DL,IE1 IE2 IE3,70,66,40
Neil Waters,DF,IE1 IE2 IE3,51,55,64
Neil Yetty,DL,GO1,84,65,38
Neith Venus,MC,GO1 GO2 GO3,72,78,62
Nejibo,PR,GO3,30,31,81
"Nell ""Yeti"" Yetty",DL,GO2 GO3,78,62,38
Nello Agata,DF,IE3,40,65,63
Nelly Evans,DL,GO1,74,55,30
Nelly Raimon,DL,GO2 GO3 IE2 IE3,80,67,38
Nelson Levene,DF,IE2 IE3,57,58,69
Nelson Rockwell,PR,GO1 IE3,34,36,83
Nemii,MC,GO3,68,83,62
Nenban,PR,GO3,33,30,78
Nenel,DF,GO1 GO2 GO3 IE3,60,64,78
Neol Lotts,MC,GO3,74,77,64
Neppten,DL,GO2 GO3 IE2,78,76,43
Nero,PR,GO2 GO3 IE2,34,34,79
Nero Night,PR,GO1 GO2 GO3,34,33,82
Ness Lockley,DF,IE1 IE2 IE3,48,63,69
Ness Sheldon,DF,IE1 IE2 IE3,44,56,68
Nester Damus,PR,IE1 IE2 IE3,39,36,76
Netashari Sabyi,PR,GO3,34,34,80
Nev Erin,DL,IE1 IE2 IE3,76,82,48
Nev Puffer,DF,GO2 GO3 IE2 IE3,54,67,72
Neva Kevinne,DF,GO1 GO2,55,56,78
Nevado Condorum,MC,GO3,73,82,61
Neville,MC,GO3,76,84,67
Neville Boyle,DL,IE3,77,71,42
Neville Foodcake,MC,GO2,78,85,68
Neville Goodenough,MC,IE3,78,81,70
Neville List,DF,IE1 IE2 IE3,43,63,64
Newt Lease,DF,GO1 GO2 GO3,57,59,72
Newt Perfect,DL,IE3,72,69,42
Newt Tangels,PR,GO1 GO2 GO3,28,33,80
Newton Flust,DF,IE1 IE2 IE3,61,63,69
Niall Kuhn,DF,IE3,53,68,68
Niccolo Mantegna,MC,IE3,75,80,52
Nick Crew,PR,IE1 IE2 IE3,31,35,70
Nick Knack,MC,IE1 IE2 IE3,71,72,55
Nick Orner,PR,IE1 IE2 IE3,26,28,70
Nick Pincher,DF,IE3,64,62,65
Nick Savers,PR,IE1 IE2 IE3,42,38,80
Nick Swagg,PR,IE1 IE2 IE3,41,42,77
Nick Templeton,DL,IE1 IE2 IE3,67,71,37
Nick Tofobia,PR,GO1 GO2 GO3,30,31,78
Nick Turine,DF,IE1 IE2 IE3,64,60,70
Nick Uman,DL,IE2 IE3,77,68,44
Nick Washing,DF,IE1 IE2 IE3,53,62,72
Nick Woodgate,DL,IE3,78,68,43
Nick Yergrub,DL,IE1 IE2 IE3,73,71,56
Nick Yergrub,MC,GO2,74,80,62
Nick Yergrub,PR,GO1 GO2,34,30,78
Nieve Alba,MC,GO1 GO2 GO3,61,78,47
Nifty Throttler,DL,IE3,63,74,35
Nigel August,DL,GO1 IE3,74,75,42
Nigel Bramel,DF,IE1 IE2 IE3,51,63,64
Niige Lugerkutch,MC,GO3,71,77,54
Niki Colbeck,DF,IE2 IE3,54,62,72
Niklas Kuster,MC,IE3,81,84,64
Nina Trowel,DF,IE2 IE3,56,51,59
Ninba Tsukio,DL,GO3,77,68,36
Ninkyaku,DL,GO3,75,60,44
Nirasane Nebuka,DL,GO2 GO3,82,76,43
Niseya Munetsugu,DL,GO2,83,76,46
"Nitely ""N-White"" Whitehurst",DL,GO2 GO3,80,74,48
Nitely Whitehurst,DL,GO1,73,85,49
Nitey Niht,DF,GO1 GO2 GO3,50,61,68
Nix Pluto,MC,GO1 GO2 GO3,69,77,57
Nixon Earlnight,DF,GO1 GO2 GO3,51,55,72
Niyuta,DL,GO2 GO3,74,64,34
Nizo Koda,DL,GO2 GO3,78,68,44
Njord Snio,DL,GO1 GO2 GO3,81,72,39
"Noah ""Anon"" Nymous",MC,GO3,65,72,58
Noah Gerkin,DF,GO2,51,56,64
Noah Gerkin,PR,IE1 IE2 IE3,42,29,72
Noah Nymous,MC,GO1 GO2,70,78,61
Noah Yu,DF,GO1 GO2 GO3,56,61,80
Nobby Naga,DL,GO1 GO2 GO3,72,77,35
Nobby Shinn,DL,IE1 IE2 IE3,71,64,31
Nobunaga Oda,DL,GO2 GO3,84,77,44
Noel Good,DF,IE1 IE2 IE3,45,49,67
Noel Taurius,DL,IE3,79,75,46
Noel Vacancies,PR,IE1 IE2 IE3,36,37,79
Nogo Sarikid,MC,GO1 GO2 GO3,66,75,52
Nokkogyi,PR,GO3,36,29,81
Nolene Ider,MC,IE2 IE3,68,71,64
Nomare Ryuusha,DL,GO3,77,69,43
Nora Flexion,DL,GO2 GO3,82,78,42
Norbert Poindexter,DL,IE3,76,72,46
Norimaru Gazen,PR,GO2 GO3,32,30,80
Norm Drilling,DL,IE1 IE2 IE3,71,66,44
Norman Porter,DF,IE1 IE2 IE3,47,56,69
Norman Zeus,MC,IE3,86,75,45
Norry Sheets,PR,IE1 IE2 IE3,34,36,79
Norton Waters,DF,IE3,59,66,67
November,MC,GO2,76,81,68
Noviembre,MC,GO3,75,81,66
Noyss Kensler,DF,IE3,51,50,60
Nuel,MC,IE3,78,82,69
Nun Chuck,DF,GO1 GO2 GO3,50,50,72
Nuno Vertigo,PR,GO1 GO2 GO3,32,33,79
Nyira Fezunt,DL,GO3,81,78,49
Oceanus Worldstream,MC,GO1 GO2 GO3,64,78,55
Ocho Lightning,MC,GO1 GO2 GO3,76,82,67
Octa Pasun,DL,GO3,77,71,44
Octavus Kraken,DF,GO1 GO2 GO3,61,60,71
Odessa Ryder,MC,IE2 IE3,68,70,61
Odette Musetta,PR,GO2 GO3 IE2 IE3,33,28,76
Odo Cologne,MC,IE1 IE2 IE3,59,71,59
Odo Riffeck,DF,IE3,56,55,65
Odo Toilette,PR,IE1 IE2 IE3,30,37,75
Ogar Circes,DF,GO3,56,60,86
Ol Factory,PR,IE2 IE3,39,30,76
Olaf Nobeard,DF,GO2 IE3,52,54,72
Olef Tennant,DF,IE1 IE2 IE3,61,60,66
Olivia Baker,MC,GO2 GO3 IE2 IE3,75,77,64
Olivia Palme,MC,IE3,74,78,65
Olivia Twist,DL,IE2 IE3,77,68,42
Ollie Gami,DF,IE2 IE3,60,62,68
Ollie Impix,PR,GO1 GO2 GO3,27,26,80
Ollie Seeker,MC,IE1 IE2 IE3,79,71,63
Ollie Tuckney,MC,IE2 IE3,72,78,62
Ollie Twister,DL,IE1 IE2 IE3,73,66,39
Ollie Webb,DF,IE1 IE2 IE3,46,60,62
Olly Gammy,MC,IE1 IE2 IE3,67,73,50
Olly Popman,MC,IE1 IE2 IE3,78,74,64
Olympe Haymes,PR,GO1 GO2 GO3,32,29,81
Omega Elysium,DF,GO1 GO2,50,51,72
Oni Triumvir,MC,GO1 GO2 GO3 IE3,70,81,64
Onor Doodad,DL,GO2 GO3,76,62,28
Onslow Ball,DF,IE1 IE2 IE3,56,64,73
Onslow Mastick,DL,IE3,70,61,40
"Ophelio ""Opal"" Albans",MC,GO3,72,80,57
Ophelio Albans,MC,GO1 GO2,74,83,59
Optimum Limbo,MC,GO1 GO2 GO3,78,77,70
Orchid,MC,GO2 GO3,78,86,66
Ord Ayshus,DF,GO1 GO3,44,50,80
Orel Knighter,MC,GO1 GO2 GO3,62,71,59
Ori Gami,DF,GO2 GO3,46,52,72
Orion Hunter,MC,GO1 GO2 GO3,75,72,50
Orion Tearing,DL,IE3,66,68,37
Orpah Talkington,DL,IE2 IE3,67,61,50
Orson Douvre,PR,IE1 IE2 IE3,41,31,76
Orson Riffe,MC,GO1 GO2 GO3,67,78,66
Ort Omaton,PR,IE1 IE2 IE3,38,37,75
Orville Newman,MC,IE1 IE2 IE3,80,72,75
Oscar,DF,GO2 GO3,58,62,82
Oscar Esher,PR,IE1 IE2 IE3,25,25,69
Oscar Petty,PR,IE1 IE2 IE3,43,38,79
Osier Twining,DF,IE2 IE3,47,52,63
Oswald Bones,DL,GO1 GO2 GO3,73,56,45
Ota Shape,DF,GO1 GO3,48,52,74
Ott,MC,GO3,77,79,67
"Otto ""Tentacle"" Legge",PR,GO2 GO3,32,29,78
Otto Bismark,DF,GO1 GO2 GO3,51,57,71
Otto Legge,PR,GO1,35,33,82
Ottorino Nobili,DF,IE3,61,68,79
Oud,PR,GO3,34,31,79
Ough Cee,DL,GO2 GO3,80,72,38
Ovie Whisker,DF,IE2 IE3,65,61,58
Owen Easter,DF,GO3,53,55,73
Owen Greenfield,MC,IE1 IE2 IE3,76,80,69
Owen Rage,DF,IE2 IE3,46,58,60
Oz Rater,DL,GO1 GO2 GO3,79,63,36
Oz Tier,DF,GO2 GO3 IE3,48,54,73
Ozrock,DL,GO3,85,76,43
Pablo Castillo,MC,IE3,80,80,66
Pace Keeping,DF,IE2 IE3,54,60,64
Pace Maker,DL,IE2 IE3,75,63,51
Pace Storey,DL,IE1 IE2 IE3,70,64,42
Pacey Mack,PR,IE3,32,29,71
Paco Dermott,PR,GO1 GO2 GO3,33,33,81
Paddy Filler,DF,IE3,44,51,58
Paddy Popper,MC,IE1 IE2 IE3,82,74,58
Paddy Prunus,PR,IE1 IE2 IE3,33,32,73
Paddy Rise,DF,IE1 IE2 IE3,56,66,71
Paddy Streehan,PR,IE1 IE2 IE3,35,31,70
Padre de Cherise,DL,GO3,77,69,44
Padre de Keenan,DF,GO3,55,52,69
Padre de Zippy,DL,GO3,78,68,46
Paekyeong Park,MC,IE3,64,79,80
Page Helper,MC,IE1 IE2 IE3,67,75,63
Paisley Onepiece,DF,IE1 IE2 IE3,59,60,68
Pallas Brandish,DF,GO1 GO2 GO3,56,58,65
Pam Duff,PR,GO2 GO3,28,30,79
Pam Vision,DF,IE2 IE3,58,68,74
Pan Kidd,MC,IE3,72,76,65
Panacea Utopia,MC,GO1 GO2 GO3,67,80,64
Panca,MC,GO2 GO3,67,76,60
Pandora,MC,IE2,77,79,62
Paolo Bianchi,DL,GO1 GO2 GO3 IE3,81,77,44
Papa,DF,GO2 GO3,54,58,76
Par Scal,PR,GO1 GO2 GO3,31,27,74
Pardo Berillo,DF,IE3,40,61,64
"Paris ""Mosquito"" Sight",DF,GO2,44,46,69
Paris Sight,DF,GO1 GO3,49,50,72
Parker Leaper,PR,IE1 IE2 IE3,35,34,75
Parry Waxon,DF,IE2 IE3,62,68,71
Pascal Blaise,DF,IE1 IE2 IE3,52,63,68
Pascal Richter,MC,IE1 IE2 IE3,69,73,52
Pasha Lomo,DL,IE3,78,69,43
Pat Box,MC,IE3,76,78,63
Pat Greene,MC,IE1 IE2 IE3,66,66,46
Pat Lubow,DF,IE2 IE3,50,52,58
Pat Maclean,DL,IE1 IE2 IE3,75,73,51
Pat Ryarke,PR,GO1 GO2 GO3,32,33,77
Pat Shinko,DF,IE1 IE2 IE3,40,48,66
Patch Borgnine,MC,IE1 IE2 IE3,58,64,48
Patch Upright,DF,IE1 IE2 IE3,55,65,60
Patrick Childs,MC,GO1 GO2 GO3,66,75,67
Patrick Edie,DF,IE1 IE2 IE3,55,64,58
Patrick Stiller,MC,IE1 IE2 IE3,69,62,57
Patsy Cornish,MC,IE1 IE2 IE3,61,73,49
Patt Howell,DF,IE2 IE3,58,62,64
Patton Fairway,DF,GO1 GO2 GO3,49,55,78
Patty Sierra,PR,GO1 GO2 GO3,31,33,78
Paul Appleton,MC,IE3,73,76,63
Paul Caperock,DF,IE1 IE2 IE3,54,55,63
Paul Chucker,PR,IE1 IE2 IE3,37,30,70
Paul Downs,MC,IE1 IE2 IE3,68,72,48
Paul Kerface,PR,IE3,34,31,79
Paul Peabody,DF,IE1 IE2 IE3,58,69,77
Paul Peabody,PR,GO2 GO3,28,30,81
Paul Pitcher,DF,IE1 IE2 IE3,50,63,61
Paul Rush,MC,IE1 IE2 IE3,74,82,70
Paul Sapp,MC,IE1 IE2 IE3,73,70,67
Paul Siddon,PR,GO1 IE1 IE2 IE3,40,38,84
"Paul Siddon ""Poseidon""",PR,GO3,31,32,84
Paul Steed,DF,IE2 IE3,65,68,71
Pauletta Porter,MC,IE3,70,75,57
Pauly Ontology,DL,IE1 IE2 IE3,62,55,40
Pay Chance,PR,IE1 IE2 IE3,36,34,75
Payne Outler,DF,IE2 IE3,58,61,76
Peachy Keen,DF,GO2 GO3,49,60,74
Pearl Gates,DL,GO1 GO2 GO3,68,70,43
Pearl Wann,DF,IE2 IE3,51,64,68
Pearson Gaze,DF,IE2 IE3,41,46,64
Pease Marrowfat,DL,IE3,78,71,43
Pedro Moreno,MC,IE3,83,80,45
Pelick Anbin,PR,GO3,30,30,80
Pelta,DF,GO2,55,62,73
Pelta Chincha,DF,GO3,50,61,73
Pen Teller,PR,GO1 GO2 GO3,29,30,79
Penfold Pulper,DL,IE1 IE2 IE3,64,70,45
Penn Manship,MC,GO1 GO2 GO3,76,84,62
Penn Minim,MC,GO1 GO2 GO3,74,79,63
Penny Linguine,MC,IE3,72,70,67
Pentra,MC,GO3,70,76,62
Pentra Chek,MC,GO1 GO2,76,77,57
Peony Cash,MC,IE2 IE3,69,74,61
Pepe Bell,DF,GO1 GO2 GO3,51,56,71
Per Hockside,DL,IE1 IE2 IE3,64,70,42
Percival Travis,MC,GO2 GO3,78,84,67
Percy Coldstair,DF,GO2 GO3 IE1 IE2 IE3,47,62,69
Percy Stent,PR,IE1 IE2 IE3,43,39,76
Percy Verence,DL,IE1 IE2 IE3,70,75,52
Percy Verens,DL,IE3,75,61,33
Percy Wrench,MC,IE1 IE2 IE3,74,68,53
Perla Sizzors,DF,GO1 GO2 GO3,45,55,71
Pero Tractor,DF,GO1 GO2 GO3,54,57,73
Perpetua Naim,MC,GO1 GO2,74,78,60
Perpetuo Xanadu,MC,GO1 GO2 GO3,67,72,64
Perry Pincher,DL,IE1 IE2 IE3,72,68,40
Perry Postiche,PR,IE2 IE3,40,34,76
Perses Destroyer,DF,GO1,61,52,82
"Pete ""Para"" Parrish",DL,GO3,77,60,35
Pete Bogg,MC,IE2 IE3,77,76,64
Pete Grimes,PR,IE1 IE2 IE3,30,32,69
Pete LeGume,DF,IE1 IE2 IE3,60,68,71
Pete Manter,DF,GO2,55,60,68
Pete Manter,MC,IE2 IE3,76,76,62
Pete Nokeyo,DF,IE1 IE2 IE3,44,61,64
Pete Pang,PR,IE1 IE2 IE3,37,39,79
Pete Parrish,DL,GO2 IE3,70,73,40
Pete Pimento,DL,IE2 IE3,77,66,40
Pete Sadow,MC,IE1 IE2 IE3,59,77,66
Peter Banker,PR,IE1 IE2 IE3,32,28,77
Peter Cole,MC,IE3,70,79,63
Peter Drent,DF,IE1 IE2 IE3,64,60,74
Peter Fakhoury,MC,IE2 IE3,67,74,66
Peter Johnson,DF,IE1 IE2 IE3,52,56,61
Peter Malus,MC,IE1 IE2 IE3,75,75,58
Peter Mildred,MC,IE1 IE2 IE3,79,81,74
Peter Naumann,DL,IE3,79,75,43
Peter Wells,DF,IE1 IE2 IE3,53,54,58
Petey Sorcar,DF,GO1 GO2 GO3,48,49,73
Petie Pooma,MC,IE3,58,62,45
Peyton Pope,PR,IE1 IE2 IE3,36,35,75
Pezi Miste,DF,IE3,55,61,65
"Phil ""Symphony"" Harmonic",MC,GO2,68,72,61
Phil A. Minion,DF,GO1 GO2 GO3 IE3,57,66,77
Phil Anthropic,DL,IE1 IE2 IE3,83,84,56
Phil Debonair,MC,IE3,65,73,60
Phil Dippedes,DL,IE1 IE2 IE3,66,75,40
Phil English,DL,GO2 GO3,82,74,46
Phil Fog,PR,IE1 IE2 IE3,39,35,74
Phil Harmonic,MC,IE3,58,62,45
Phil Noir,DL,IE1 IE2 IE3,69,59,42
Phil O'Biblist,MC,IE1 IE2,78,68,70
Phil Occifer,MC,GO2 GO3 IE1 IE2 IE3,71,73,55
Phil O’Biblist,MC,IE3,75,66,67
Phil Pagoda,PR,IE2 IE3,40,35,78
Phil Rosey,DL,IE1 IE2 IE3,70,71,50
Phil Seebold,DL,IE2 IE3,74,69,42
Phil Wingate,MC,IE1 IE2 IE3,76,73,65
Phil de Rol,DL,GO2 GO3,72,60,28
Philip Anders,DL,IE1 IE2 IE3,69,63,40
Philip Flagg,DF,IE1 IE2 IE3,40,45,61
Philip Marvel,DF,IE1 IE2 IE3,48,58,61
Philip Prince,PR,IE1 IE2 IE3,29,34,75
Philip Stic,PR,GO1 GO2 GO3,31,29,78
Philippa Belle,DL,GO1 GO2 GO3,75,76,48
Philippa Konik,MC,IE2 IE3,76,78,66
Phillip Owen,DL,IE3,89,64,39
Phillipa Konik,MC,GO2 GO3,76,80,65
Phineas Hudd,DL,IE3,66,68,38
Phobos Quasar,PR,GO3,36,35,87
Phoebus Moonlight,DF,GO1 GO2 GO3,58,59,70
"Phoenix ""Firebird"" Southers",DL,GO3,79,70,40
"Phoenix ""Fuego bird"" Southers",DL,GO2,80,71,41
Phoenix Southers,DL,GO1,67,70,47
Pica Vellosum,DL,IE1 IE2 IE3,73,66,43
Piero Mantisse,DL,GO1 GO2 GO3,70,77,42
Pierre Godin,DF,IE3,59,66,68
Pike Pollack,DF,GO1 GO2 GO3,57,61,72
Pike Tucker,DL,IE1 IE2 IE3,62,55,43
Pinkie Harte,MC,GO1 GO2 GO3,67,76,57
Pinkus Mountbatten,MC,GO1 GO2 GO3,75,74,56
Pinoh,MC,GO2 GO3,67,82,62
Pip Aminty,DF,IE1 IE2 IE3,59,66,73
Pip Daltry,DF,IE1 IE2 IE3,49,53,67
Pip Goodweather,PR,IE1 IE2 IE3,34,36,75
Pip Skinner,PR,IE1 IE2 IE3,30,34,71
Pippin Flowers,DL,IE1 IE2 IE3,74,74,45
Pius Fisher,PR,IE3,36,37,80
Placido Cannes,PR,IE3,36,34,78
Planu Lanjeli,DF,GO3,50,54,70
Plato Mail,DF,GO1 GO2,54,52,74
Platón Mail,DF,GO3,49,50,70
Plink Powai,MC,GO3,67,81,64
Plip Batur,DL,GO3,77,75,42
Pocus Sesame,DL,GO1 GO2 GO3,73,71,37
Polly Targest,MC,IE2 IE3,70,74,70
Pomponius Fanfair,MC,IE3,73,76,60
Poncio en blanco,DF,GO3,51,58,71
Pontius Blank,DF,GO1 GO2,58,66,74
Poppy Playhard,DF,IE3,56,54,82
Porphyria Filia,MC,GO2 GO3,68,84,67
Portia Maricle,MC,IE2 IE3,70,76,62
Poseidon,PR,GO2,32,29,84
Posy Striker,DF,GO1 GO2 GO3,47,54,74
Powers Flawless,PR,IE1 IE2 IE3,35,37,75
Powers Squatts,PR,IE1 IE2 IE3,36,29,79
Precious Cryan,DF,GO1 GO2 GO3,48,57,71
Pres Cripton,DL,IE1 IE2 IE3,71,70,44
Presa Passos,MC,IE3,74,84,56
Preston Creasefree,MC,IE3,71,71,65
Preston Digitate,PR,GO1 GO2 GO3,31,34,78
Preston Digitator,DF,IE3,52,53,64
Preston Gumbs,DL,IE1 IE2 IE3,74,68,35
Preston Princeton,PR,GO1 GO2 GO3,32,32,82
Price Shaids,PR,GO1 GO2 GO3,31,29,80
Primrose Proppa,DL,GO1 GO2 GO3,80,67,30
Prince Charles,DF,GO2,51,63,76
Principe Carlos,DF,GO3,49,62,76
Prosper Cooka,DF,GO1 GO2 GO3,49,52,79
Prue Scription,DF,GO1 GO2 GO3,51,50,70
Prunella Keep,DL,IE2 IE3,72,64,44
Ptumri Emnator,DL,GO3,80,76,45
Puck Fishley,DF,GO1 GO2 GO3,52,54,73
Puddel Khaspian,MC,GO3,76,81,62
Punkie Mahican,MC,GO1 GO3,67,64,66
Putterf Chocho,MC,GO3,73,79,61
Pyolu Koko,DL,GO3,79,66,32
Pyon Pyon,PR,GO2 GO3,26,26,78
"Pyro ""Piranha"" Nyah",DL,GO2,70,74,43
Pyro Nyah,DL,GO1 GO3,71,74,42
Qin 1,PR,GO2,30,33,79
Qin 10,MC,GO2,74,78,57
Qin 11,DL,GO2,79,70,42
Qin 2,DF,GO2,50,59,72
Qin 3,DF,GO2,52,59,74
Qin 4,DF,GO2,51,55,72
Qin 5,MC,GO2,66,73,63
Qin 6,MC,GO2,66,73,62
Qin 7,MC,GO2,70,76,62
Qin 8,MC,GO2,71,79,62
Qin 9,MC,GO2,73,77,57
"Quattro ""4-Black"" Blackley",DL,GO2 GO3,78,74,44
Quattro Blackley,DL,GO1,71,76,49
Quebec,MC,GO2 GO3,69,79,67
Queenie Blackcrown,DL,GO1 GO2,74,74,46
Quentin Cinquedea,PR,GO1 GO2,36,34,84
Quentin Quartz,DL,IE1 IE2 IE3,74,60,50
Quentin Rackner,DL,IE2 IE3,72,72,46
Queraldo Naval,DF,IE3,64,64,72
Quill Inker,MC,IE2 IE3,72,71,64
Quincy Horace,PR,IE3,36,42,78
Quincy Wang,DL,IE3,77,69,47
"Quinn ""Q-White"" Whitebridge",DL,GO2 GO3,81,74,46
Quinn Whitebridge,DL,GO1,71,82,51
Quinque Flores,DL,GO1 GO2 GO3,79,71,40
Quint Hampton,MC,IE3,78,79,71
R. de los Dragones,DF,GO3,54,67,84
Rab Acus,DL,IE1 IE2 IE3,66,72,39
Radd Ischer,DF,GO1 GO2 GO3 IE3,50,58,78
Radius Pye,DF,GO1 GO2 GO3,55,57,68
Radon Morm,DF,GO3,54,60,75
Rae Godmother,MC,GO1 GO2,67,80,60
Rafael Lﾄpez,DF,IE3,46,60,84
Raffaele Generani,DL,IE3,80,75,49
Raider Takkel,DF,GO1 GO2 GO3,55,60,79
Rain Bowe,MC,GO1 GO2 GO3,70,78,62
Raine Walker,DL,IE3,68,66,37
Rainier Welkin,PR,IE1 IE2 IE3,33,37,81
Rajab Ismail,MC,IE3,67,72,80
Raleigh Greenstreet,DL,GO2 GO3 IE3,77,69,38
Ralph Chasing,DL,IE3,74,73,50
Ralph Fary,DL,IE2 IE3,76,74,44
Ralph Vance,DL,IE2 IE3,75,78,42
Ram Horner,MC,IE3,78,71,63
"Ramona ""Rumble"" Tempest",DL,GO2 GO3,80,74,40
Ramona Tempest,DL,GO1,84,76,43
Ramona Wriston,MC,IE2 IE3,74,72,64
Ramsey Faroe,PR,IE1 IE2 IE3,25,33,79
Ramﾄn Martｾnez,DF,IE3,54,62,76
Randolf Finn,PR,IE1 IE2 IE3,40,38,74
Randolph Lords,PR,IE2 IE3,34,38,76
Raphael Allegro,PR,GO1 GO2 GO3,33,38,84
Rashid Haqim,MC,GO3,73,80,50
Raven Crowe,DF,IE1 IE2 IE3,63,53,71
Ray Bowing,DL,IE2 IE3,74,76,52
Ray Dark,DL,GO3,82,77,48
Ray Deo,PR,IE1 IE2 IE3,36,31,73
Ray Dioset,DL,IE1 IE2 IE3,76,64,49
Ray Mannings,MC,IE1 IE2 IE3,72,75,59
Ray Menn,DL,IE1 IE2 IE3,66,73,46
Ray Pier,DL,IE3,87,64,43
Ray Whitehead,MC,IE1 IE2 IE3,67,76,65
Rayburn Lightly,MC,GO2 IE1 IE2 IE3,72,74,65
Rayce Sprinton,MC,IE2 IE3,66,73,56
Rayne Shawa,MC,GO1 GO2,74,78,66
Reagan Boneman,MC,IE1 IE2 IE3,69,71,66
Rebus Stumper,MC,IE3,58,69,66
Red Dayers,DF,IE2 IE3,58,61,68
Redd Hazzard,DL,GO2 GO3,82,76,40
Reed Harpen,MC,IE2 IE3,75,68,68
Reed Maind,MC,GO1 GO2 GO3,73,76,63
Reese Fryer,DF,IE3,50,56,63
Reese Ickle,DL,IE1 IE2 IE3,70,70,45
Reg Strimmer,DF,IE2 IE3,58,61,68
Reg Thrift,DF,IE1 IE2 IE3,47,63,69
Reg Underwood,PR,IE1 IE2 IE3,27,25,80
Reggie Alldark,MC,GO1 GO2 GO3,67,82,56
Reggie Ines,MC,IE3,86,80,65
Regi Stunin,DF,GO3,57,53,76
Regina Raffles,DL,GO2 GO3 IE3,73,73,34
Rei Nurtur,PR,GO2 GO3,35,30,86
Reid Scarlet,DF,IE1 IE2 IE3,58,60,73
Reilly Italot,MC,GO1 GO2 GO3,71,72,65
Remy Diggun,DF,IE2 IE3,56,62,66
Renardo Foxe,PR,GO1 GO2 GO3,29,29,81
Resato Harid,DF,GO3,57,59,68
Resplandor de Cándido,DL,GO3,77,71,34
"Rex ""Ex"" Less",MC,GO2,74,77,67
Rex George,PR,IE1 IE2 IE3,40,39,75
Rex Less,MC,GO1,75,80,66
Rex Plorer,DL,IE1 IE2 IE3,67,69,47
Rex Remington,DL,GO1 GO2 GO3,80,75,46
Reyes Cabedo,DL,IE3,75,63,41
Rhiannon Hoode,DL,GO1 GO2 GO3,73,70,45
Rhine,MC,GO2 GO3 IE2,74,78,57
Rhoda Dough,DF,IE2 IE3,60,56,68
Rhona Countdown,DL,IE3,76,71,39
Rhonda House,DF,GO1 GO2 GO3,46,52,71
"Rhys ""Lil Rhys"" Samanrime",DF,GO2,64,64,80
"Rhys ""Lil Rhys"" Semanrime",DF,GO3,63,63,80
Rhys Eller,DF,GO1 GO2 GO3,53,64,72
Rhys Masher,MC,IE1 IE2 IE3,72,65,52
Rhys Semanrime,DF,GO1,60,69,75
Ria Carnival,DL,GO2,76,64,37
Ria Carnival,PR,IE3,37,37,74
Ria Vivalist,DL,GO2 GO3 IE3,72,65,35
Riber Willows,MC,GO3,71,68,72
Ribo,MC,GO3,76,77,59
Ricardo Agﾌero,DL,IE3,62,55,44
Riccardo Di Rigo,MC,GO1 GO2 GO3,79,81,71
Rich Cave,PR,IE1 IE2 IE3,30,38,74
Rich Eden,PR,IE1 IE2 IE3,36,38,77
